dcateCd,mcateCd,mcateNm,scateCd,scateNm,dcateNm,lcateCd,lcateNm,avgOrderInterval,moreThan1,moreThan2
4101540,2100044,샴푸/린스/케어,3100294,트리트먼트,헤어 앰플/에센스/오일,1100008,바디/헤어,29.61061946902655,4429,230
4103503,2100102,수납/정리용품,3100626,수납서랍,플라스틱/라탄 서랍,1100019,주방/욕실/생활용품,8.426666666666666,1500,168
4100094,2100003,즉석조리식품,3100015,튀김/부침개/전,부침개/전/동그랑땡,1100000,가공식품,24.866666666666667,475,153
4101229,2100033,카메라/렌즈/액세서리,3100229,DSLR 렌즈,시그마,1100006,디지털/휴대폰/카메라,15.394308943089431,301,176
4100140,2100006,가구/DIY/시공,3100023,거실장/거실가구,이외 거실가구,1100001,가구/침구/인테리어,7.1,107,13
4100160,2100006,가구/DIY/시공,3100027,벽지/도배용품,포인트 벽지,1100001,가구/침구/인테리어,4.4,50,8
4100981,2100025,국내도서,3100191,만화,웹툰/카툰에세이,1100005,도서/교육/음반,31.0,60,17
239010705,239010000,스포츠 신발,239010700,샌들/슬리퍼/아쿠아슈즈,트레킹샌들,239000000,스포츠패션,1.0,20,2
4100280,2100008,조명/인테리어,3100049,캔들/디퓨져,소이캔들,1100001,가구/침구/인테리어,16.77777777777778,130,24
4103848,2100187,인형/역할놀이,3100962,인형/인형놀이,동물인형,1100017,유아동/출산/완구,11.90983606557377,654,56
238040103,238040000,블랙박스/네비게이션,238040100,네비게이션,네비게이션 액세서리,238000000,스포츠/자동차,16.9,345,18
4103057,2100092,분유/영유아식/간식,3100550,이외 분유,특수분유,1100017,유아동/출산/완구,13.625,95,21
4100755,2100015,건강관리용품,3100155,몸매/자세교정용품,복대/허리/복부 교정,1100003,건강/의료용품,4.117647058823529,763,30
4102556,2100078,휘트니스/요가,3100470,근력/웨이트기구,치닝디핑기구,1100013,스포츠/레저용품,5.0,603,15
4104729,2100152,남성 의류,3100843,남성 청바지/데님 팬츠,이외 긴바지,1100024,패션 의류,7.0,96,9
4100474,2100010,대형가전,3100088,TV 주변기기,이외 TV 주변기기,1100002,가전,38.76470588235294,353,30
4104960,2100160,제습/방향/살충제,3100875,제습제,이외 제습제,1100026,세제/구강,1.0,19,1
4102923,2100089,아동신발/잡화,3100526,유아동 운동화/실내화,보행기/걸음마 신발,1100016,유아동 패션,9.428571428571429,305,26
4105314,2100179,중고 DVD/음반,3100928,DVD/비디오/블루레이,이외 DVD/비디오/블루레이,1100005,도서/교육/음반,5.0,46,6
4105746,2100202,여성의류,3101058,원피스,원피스,1100035,소호패션,4.5,122,8
4104833,2100154,여성 의류,3100857,여성 스커트/치마,청/데님 스커트,1100024,패션 의류,12.333333333333334,79,4
4102422,2100076,자전거,3100447,자전거 부품,타이어,1100013,스포츠/레저용품,10.0,53,4
4102034,2100063,여성 스포츠/아웃도어 의류,3100381,여성 수영복/래쉬가드/비치웨어,래쉬가드 하의,1100011,브랜드 의류,1.0,85,11
4100390,2100009,계절가전,3100068,벽걸이/천장형 선풍기,4엽 선풍기,1100002,가전,1.0,19,2
237040307,237040000,생활용품,237040300,수납정리,정리함/이사박스,237000000,생활/주방,12.534640522875817,10916,911
237030104,237030000,바디/헤어,237030100,바디로션/핸드크림,생활선물세트,237000000,생활/주방,16.114754098360656,4749,209
4100304,2100007,침구/커튼,3100053,요/패드/매트커버,매트리스 패드/토퍼,1100001,가구/침구/인테리어,8.986842105263158,2221,187
4100549,2100011,이미용가전,3100106,드라이기,이외 드라이기,1100002,가전,15.3125,6879,283
4104720,2100152,남성 의류,3100842,남성 정장/수트,정장 바지,1100024,패션 의류,5.0,299,39
4102304,2100070,구기/라켓,3100421,축구/족구 용품,이외 축구/족구용품,1100013,스포츠/레저용품,14.555555555555555,844,112
4104615,2100149,캐주얼화,3100826,신발 용품,깔창,1100023,패션 신발/잡화,15.0,1215,89
4103942,2100121,문구/사무용품,3100695,노트/수첩/다이어리,수첩/장부,1100020,취미/문구/놀이,17.0,275,23
244010805,244010000,국내브랜드,244010800,패션잡화,장갑,244000000,잡화,6.373563218390805,6318,550
4103051,2100092,분유/영유아식/간식,3100549,영유아 간식/영양제,아기 유산균,1100017,유아동/출산/완구,11.714285714285714,453,14
232051103,232050000,유아동도서,232051100,학습책,수학/숫자,232000000,도서/교육,35.479166666666664,803,67
4101317,2100035,휴대폰/액세서리,3100251,공기계/중고폰/개통,중고폰,1100006,디지털/휴대폰/카메라,14.4,648,71
4103226,2100095,공구/설비/자재,3100580,안전기구/용품,안전모/보호안경,1100018,자동차/공구,14.5,405,66
4104221,2100131,네트워크/보안,3100743,공유기/AP,아이피타임,1100022,컴퓨터/태블릿,11.983870967741936,3183,117
4101152,2100028,학습/수험서,3100214,중등학습/참고서/교과서,영어 교과서/문제집,1100005,도서/교육/음반,19.785714285714285,315,42
4100293,2100007,침구/커튼,3100050,베개/베개커버,솜/거위털 베개,1100001,가구/침구/인테리어,5.0,205,15
233050109,233050000,모니터/프린터,233050100,모니터/프린터,전문/라벨/포토/기타,233000000,디지털/가전,24.270833333333332,772,77
4103519,2100102,수납/정리용품,3100629,행거,스탠드 행거/옷걸이,1100019,주방/욕실/생활용품,9.72972972972973,2041,99
4104135,2100125,악기/악기용품,3100728,피아노/건반악기,이외 건반악기,1100020,취미/문구/놀이,8.0,10,1
4103659,2100107,주방용품,3100646,칼/도마/키친툴,주방가위,1100019,주방/욕실/생활용품,11.0,326,24
4105264,2100025,국내도서,3100192,소설/시/희곡,라이트노벨,1100005,도서/교육/음반,34.5,65,20
4104058,2100122,미술/화방용품,3100715,스케치북/미술지류,색상지/간지,1100020,취미/문구/놀이,5.0,66,4
233090314,233090000,카메라/액세서리,233090300,액세서리,필터,233000000,디지털/가전,8.875,247,11
4103281,2100096,블랙박스/네비게이션/보조기기,3100590,네비게이션,2D 네비게이션,1100018,자동차/공구,3.5,80,6
4101940,2100061,남성 스포츠/아웃도어 의류,3100367,남성 스키/보드복,스키/보드복 세트,1100011,브랜드 의류,1.0,18,2
4100725,2100009,계절가전,3100065,난로/히터,연탄/갈탄 난로,1100002,가전,1.75,18,2
4102944,2100090,유아동의류,3100529,남아/공용 상의,코트/야상/사파리,1100016,유아동 패션,2.5,112,11
4101597,2100046,강아지용품,3100303,강아지 패션잡화/목줄,이외 강아지 패션잡화/목줄,1100009,반려동물용품,7.625,369,36
4103096,2100093,육아용품,3100559,유모차/카시트 용품,유모차 컵홀더,1100017,유아동/출산/완구,13.25,274,7
4104051,2100122,미술/화방용품,3100713,붓/물감/채색용품,포스터칼라,1100020,취미/문구/놀이,4.0,59,8
4101172,2100030,휴대폰/카메라 저장장치,3100217,카드리더기,메모리 컨버터/어댑터,1100006,디지털/휴대폰/카메라,2.3333333333333335,146,5
4100976,2100025,국내도서,3100191,만화,대하/역사만화,1100005,도서/교육/음반,34.5,24,6
4105392,2100180,중고 국내도서,3100972,역사/자연/과학,자연/생명과학/의학,1100005,도서/교육/음반,22.5,29,1
237040402,237040000,생활용품,237040400,욕실목욕용품,수건/타올,237000000,생활/주방,20.441860465116278,78441,9002
4101951,2100061,남성 스포츠/아웃도어 의류,3100368,남성 스포츠/트레이닝복,트레이닝 긴바지,1100011,브랜드 의류,10.059782608695652,4336,401
242020105,242020000,유아동의류,242020100,유아동의류,아동수영복/수영용품,242000000,유아동패션/완구,16.35868448098664,17220,1867
4100147,2100006,가구/DIY/시공,3100025,매트리스,스프링 매트리스,1100001,가구/침구/인테리어,13.311111111111112,1371,156
241030211,241030000,출산/유아용품,241030200,생활용품,젖병세정용품,241000000,유아동/출산,28.504,4639,200
4103996,2100121,문구/사무용품,3100705,칠판보드/게시판,블랙/칼라보드/게시판,1100020,취미/문구/놀이,12.1875,483,36
4101187,2100031,게임기/게임타이틀,3100220,게임기 본체,이외 게임기,1100006,디지털/휴대폰/카메라,7.402597402597403,2336,163
242030201,242030000,장난감,242030200,기타 장난감,RC완구,242000000,유아동패션/완구,13.764705882352942,2623,140
4100054,2100002,조미료/소스/설탕,3100009,설탕/소금/조미료,천연조미료,1100000,가공식품,31.285714285714285,1174,56
4104170,2100127,우유/두유,3100732,두유,무첨가두유,1100021,커피/음료,24.041666666666668,327,29
4100445,2100009,계절가전,3100082,전기장판,싱글(소형)-1인용,1100002,가전,15.666666666666666,681,34
4101900,2100060,패션 잡화/소품,3100360,스타킹/양말,압박 스타킹,1100010,브랜드 신발/잡화,16.0,105,4
4104898,2100154,여성 의류,3100864,여성 패딩/다운/점퍼,야상 패딩/점퍼,1100024,패션 의류,3.727272727272727,280,20
4102177,2100066,생리대/성인기저귀,3100398,생리대,유한킴벌리_애니데이/이외,1100012,화장지/물티슈/생리대,31.23076923076923,275,16
231030303,231030000,악기/보드게임,231030300,악기/악기용품,기타(Guitar),231000000,가구/홈/데코,12.75,844,56
4103093,2100093,육아용품,3100559,유모차/카시트 용품,안전벨트 인형/커버,1100017,유아동/출산/완구,4.2,184,5
4104167,2100126,생수/음료,3100731,탄산/이온/에너지드링크,환타/밀키스/암바사,1100021,커피/음료,36.92307692307692,196,31
4104175,2100127,우유/두유,3100733,요구르트/유음료,요플레/요거트,1100021,커피/음료,19.23076923076923,133,19
4100829,2100018,안마용품,3100167,안마의자,이외 안마의자,1100003,건강/의료용품,9.933333333333334,210,16
4102936,2100090,유아동의류,3100529,남아/공용 상의,가디건/조끼,1100016,유아동 패션,4.4,312,24
4100164,2100006,가구/DIY/시공,3100028,서랍장/수납장,신발장,1100001,가구/침구/인테리어,8.7,855,87
4102467,2100077,캠핑/낚시,3100454,낚시가방/케이스,보조가방,1100013,스포츠/레저용품,7.5,107,7
4101360,2100035,휴대폰/액세서리,3100258,휴대폰 케이스/보호필름,휴대폰 파우치,1100006,디지털/휴대폰/카메라,14.285714285714286,217,10
239021208,239020000,스포츠 의류,239021200,골프의류,치마,239000000,스포츠패션,29.0,57,7
4100999,2100025,국내도서,3100194,역사/자연/과학,동양사,1100005,도서/교육/음반,28.0,24,5
4102999,2100090,유아동의류,3100536,유아동 한복/이벤트의류,한복 복주머니/장신구,1100016,유아동 패션,1.0,115,7
4103989,2100121,문구/사무용품,3100704,전용지,라벨/라벨지/견출지,1100020,취미/문구/놀이,19.25,344,42
4104131,2100125,악기/악기용품,3100727,이외 악기,이외 악기/악기용품,1100020,취미/문구/놀이,4.0,282,23
4101155,2100028,학습/수험서,3100215,초등학습/참고서/교과서,과학 교과서/문제집,1100005,도서/교육/음반,11.0,68,5
4102182,2100066,생리대/성인기저귀,3100399,성인용기저귀/위생패드,깨끗한나라/금비/크리센,1100012,화장지/물티슈/생리대,28.166666666666668,108,17
4103719,2100109,쿡웨어,3100656,프라이팬,미니팬,1100019,주방/욕실/생활용품,21.666666666666668,112,5
244030103,244030000,트랜드,244030100,가방,여행용가방/소품,244000000,잡화,21.82898954703833,71437,10026
240030505,240030000,신선식품,240030500,채소류,오이/고추/열매채소,240000000,식품/건강,23.07674269878491,27031,4650
237060103,237060000,화장지/세제,237060100,방향/살충/화장지,살충제,237000000,생활/주방,25.50439882697947,18713,1567
237030205,237030000,바디/헤어,237030200,바디케어,청결제,237000000,생활/주방,33.00149476831091,18372,1565
240030402,240030000,신선식품,240030400,양곡,찹쌀/현미,240000000,식품/건강,36.810942578548214,18423,1983
4103626,2100106,생활용품,3100642,주방소모품/위생용품,위생장갑/비닐장갑,1100026,세제/구강,22.823529411764707,1177,114
4100168,2100006,가구/DIY/시공,3100028,서랍장/수납장,철재/스틸 서랍장,1100001,가구/침구/인테리어,12.0,1216,85
4104463,2100143,가방,3100800,여성 핸드백/가방,토트백/숄더백,1100023,패션 신발/잡화,7.333333333333333,1691,107
232050202,232050000,유아동도서,232050200,놀이책,만들기/색칠하기/종이접기,232000000,도서/교육,26.132075471698112,1442,72
4102726,2100080,쌀/잡곡,3100492,쌀/백미/현미,백미 소포장,1100014,신선식품,21.77777777777778,510,29
243010202,243010000,남성의류,243010200,스포츠 의류,골프 의류,243000000,의류/소호,16.146706586826348,2600,355
233060101,233060000,생활/이미용가전,233060100,생활/이미용가전,고데기/매직기,233000000,디지털/가전,21.01904761904762,12497,508
4104679,2100151,남성 스포츠/아웃도어 의류,3100835,남성 등산복,등산 티셔츠,1100024,패션 의류,15.170731707317072,1854,391
4104518,2100146,시계/쥬얼리,3100810,귀걸이/피어싱,14K/18K 귀걸이,1100023,패션 신발/잡화,19.8,358,40
4104726,2100152,남성 의류,3100843,남성 청바지/데님 팬츠,일자 바지,1100024,패션 의류,11.928571428571429,759,108
4102132,2100064,여성 의류,3100392,여성 캐주얼 자켓/코트,이외 캐주얼 자켓/코트,1100011,브랜드 의류,3.4285714285714284,705,78
239021002,239020000,스포츠 의류,239021000,여성 티셔츠/상의,맨투맨 티셔츠,239000000,스포츠패션,6.9,487,45
4100251,2100008,조명/인테리어,3100043,그림/액자,이외 그림/액자,1100001,가구/침구/인테리어,2.0,130,8
4102669,2100083,김치/반찬,3100486,반찬,게장/새우장,1100014,신선식품,16.428571428571427,314,35
4103601,2100105,전문 주방용품,3100639,커피 용품,핸드드립/드리퍼,1100019,주방/욕실/생활용품,13.142857142857142,624,52
4102948,2100090,유아동의류,3100530,남아/공용 하의,긴바지/청바지/면바지,1100016,유아동 패션,9.5,472,66
4100046,2100002,조미료/소스/설탕,3100008,밀가루/전분,베이킹믹스/타우더/젤라틴,1100000,가공식품,23.5,128,4
4103480,2100101,보관/밀폐용기,3100623,보관/밀폐용기,수저통,1100019,주방/욕실/생활용품,16.833333333333332,1118,82
4105085,2100167,트렌드-기초케어/팩,3100899,트렌드-팩/마스크,고무/모델링/석고팩,1100027,화장품,29.333333333333332,66,6
4100179,2100006,가구/DIY/시공,3100030,시공/리모델링 패키지,중문 시공,1100001,가구/침구/인테리어,3.96,149,25
4100922,2100022,홍삼/인삼,3100182,인삼/장뇌삼,산삼/장뇌삼/배양근,1100004,건강식품/다이어트,8.25,134,32
4103847,2100187,인형/역할놀이,3100962,인형/인형놀이,녹음/작동인형,1100017,유아동/출산/완구,3.7,596,19
4103986,2100121,문구/사무용품,3100703,앨범/스크랩북,미니/폴라로이드/포켓 앨범,1100020,취미/문구/놀이,5.0,206,26
4100883,2100021,영양제/비타민/건강환,3100175,건강환/분말,다시마환/미역환/분말,1100004,건강식품/다이어트,41.0,19,2
4105078,2100167,트렌드-기초케어/팩,3100897,트렌드-스킨/로션,로션/에멀젼,1100027,화장품,20.2,185,4
4103990,2100121,문구/사무용품,3100704,전용지,사진인화/포토용지,1100020,취미/문구/놀이,26.375,131,15
232062803,232060000,일반도서,232062800,인문,인문일반,232000000,도서/교육,30.0,68,2
4103828,2100115,유아 자전거/승용완구,3100677,스포츠 승용완구,유아 눈썰매/스키/보드,1100017,유아동/출산/완구,3.0,79,8
4103522,2100102,수납/정리용품,3100629,행거,이외 행거,1100019,주방/욕실/생활용품,6.7,414,30
4102810,2100085,채소/두부/나물,3100504,버섯,버섯 선물세트,1100014,신선식품,1.0,73,9
4100237,2100006,가구/DIY/시공,3100041,페인트/바니쉬,바니쉬/젯소,1100001,가구/침구/인테리어,16.0,115,8
232062603,232060000,일반도서,232062600,음식/요리,요리법일반,232000000,도서/교육,4.5,149,6
237010101,237010000,건강/의료용품,237010100,건강관리용품,건강관리,237000000,생활/주방,26.146503056035087,180537,25479
4100124,2100005,통조림/식용유/잼,3100019,통조림/캔,햄통조림,1100000,가공식품,34.77710843373494,2327,222
4101614,2100047,고양이용품,3100306,고양이 모래/화장실,흡수형 모래,1100009,반려동물용품,32.0,1040,74
4103018,2100091,기저귀,3100541,이외 기저귀,오보소/나비잠,1100017,유아동/출산/완구,15.654545454545454,6356,1342
4104699,2100151,남성 스포츠/아웃도어 의류,3100838,남성 스포츠/트레이닝복,트레이닝 긴바지,1100024,패션 의류,9.6484375,2582,374
237010102,237010000,건강/의료용품,237010100,건강관리용품,금연보조용품,237000000,생활/주방,16.91269841269841,1473,325
4102712,2100084,생선/건해산물,3100491,해산물/어패류,낙지/문어/쭈꾸미,1100014,신선식품,28.25925925925926,1050,149
237050504,237050000,주방용품,237050500,쿡웨어,압력솥/찜기,237000000,생활/주방,14.105882352941176,12321,305
4101153,2100028,학습/수험서,3100214,중등학습/참고서/교과서,이외 과목 교과서/문제집,1100005,도서/교육/음반,8.75,509,87
238030201,238030000,구기/라켓스포츠,238030200,구기스포츠,농구,238000000,스포츠/자동차,12.695652173913043,773,56
4102193,2100067,화장지/물티슈,3100401,기능성 물티슈,마이비데/비데티슈,1100012,화장지/물티슈/생리대,54.47826086956522,986,53
244030201,244030000,트랜드,244030200,남성화,기능화,244000000,잡화,16.595238095238095,2641,187
4100440,2100009,계절가전,3100081,전기요,더블(중형)-2인용,1100002,가전,8.666666666666666,1626,110
4105740,2100202,여성의류,3101054,니트/스웨터,니트/스웨터,1100035,소호패션,4.888888888888889,235,23
4102131,2100064,여성 의류,3100392,여성 캐주얼 자켓/코트,울코트,1100011,브랜드 의류,3.5,147,14
233040107,233040000,대형가전,233040100,대형가전,기능성 냉장고,233000000,디지털/가전,11.0,83,3
4103984,2100121,문구/사무용품,3100702,스탬프/도장,수제 도장,1100020,취미/문구/놀이,7.0,54,6
4100490,2100010,대형가전,3100093,김치 냉장고-스탠드형,동부대우,1100002,가전,2.3333333333333335,181,11
4102578,2100078,휘트니스/요가,3100474,헬스/다이어트 용품,스텝박스,1100013,스포츠/레저용품,30.5,102,5
4104922,2100156,국내-향수,3100868,국내-향수,향수 세트,1100025,향수,3.0,95,2
239010502,239010000,스포츠 신발,239010500,런닝화/운동화,런닝화/운동화 기타,239000000,스포츠패션,22.214455580091727,95781,14662
237050404,237050000,주방용품,237050400,주방용품,칼/도마,237000000,생활/주방,23.989891696750902,30632,2464
233020130,233020000,계절가전,233020100,계절가전,전기장판,233000000,디지털/가전,12.040816326530612,12217,991
4100312,2100007,침구/커튼,3100054,이불/이불커버,극세사 이불,1100001,가구/침구/인테리어,8.333333333333334,170,20
4102296,2100070,구기/라켓,3100419,이외 구기스포츠,볼링 아대,1100013,스포츠/레저용품,14.6,160,16
4100550,2100011,이미용가전,3100106,드라이기,필립스,1100002,가전,3.0,510,9
4102748,2100081,정육/계란,3100495,닭/오리고기,닭가슴살/안심,1100014,신선식품,21.323119777158773,2266,312
4103784,2100186,블록/교육/퍼즐,3100669,블록 놀이,레고(LEGO),1100017,유아동/출산/완구,12.419354838709678,1068,114
4100506,2100010,대형가전,3100097,양문형 냉장고,삼성,1100002,가전,13.697588126159555,1449,324
4104241,2100132,노트북,3100746,노트북,Lenovo,1100022,컴퓨터/태블릿,10.097435897435897,1819,212
4100292,2100007,침구/커튼,3100050,베개/베개커버,베개 커버,1100001,가구/침구/인테리어,18.785714285714285,1170,120
4104588,2100147,여성화,3100820,여성 하이힐,스니커즈힐,1100023,패션 신발/잡화,12.5,38,4
4101755,2100055,스포츠/아웃도어 잡화,3100337,스포츠/등산 잡화,스포츠/등산 양말,1100010,브랜드 신발/잡화,20.29230769230769,2290,134
238060502,238060000,자전거/스키,238060500,자전거 부품,자전거 안장/부품,238000000,스포츠/자동차,7.2727272727272725,373,13
4104472,2100143,가방,3100801,캐리어/여행가방,하드캐리어(21인치 이하),1100023,패션 신발/잡화,3.3333333333333335,509,31
4103921,2100120,꽃/원예/이벤트용품,3100692,이벤트/파티용품,가면/머리띠/동물탈,1100020,취미/문구/놀이,15.5,1006,122
4104568,2100147,여성화,3100817,여성 단화,로퍼,1100023,패션 신발/잡화,7.384615384615385,1177,82
4100183,2100006,가구/DIY/시공,3100031,시트지,인테리어 필름/스티커,1100001,가구/침구/인테리어,10.636363636363637,417,46
4105088,2100167,트렌드-기초케어/팩,3100899,트렌드-팩/마스크,블랙헤드/모공/코팩,1100027,화장품,8.75,888,31
4103850,2100187,인형/역할놀이,3100962,인형/인형놀이,바비/공주인형,1100017,유아동/출산/완구,15.333333333333334,545,39
4102233,2100069,골프,3100408,골프 연습용품,이외 연습용품,1100013,스포츠/레저용품,29.571428571428573,76,11
4104574,2100147,여성화,3100817,여성 단화,플랫 슈즈,1100023,패션 신발/잡화,7.555555555555555,835,74
4101127,2100028,학습/수험서,3100211,대학/전공교재,의약학/간호 계열,1100005,도서/교육/음반,2.25,170,18
4105409,2100180,중고 국내도서,3100977,자기계발,CEO/비즈니스맨,1100005,도서/교육/음반,16.0,103,13
4100306,2100007,침구/커튼,3100053,요/패드/매트커버,요/요커버,1100001,가구/침구/인테리어,7.416666666666667,502,38
4104973,2100161,주방세제/세정제,3100877,주거세정제/청소세제,세탁조 클리너,1100026,세제/구강,6.5,327,7
4104900,2100154,여성 의류,3100864,여성 패딩/다운/점퍼,이외 패딩/다운/점퍼,1100024,패션 의류,5.368421052631579,383,38
4100220,2100006,가구/DIY/시공,3100038,책상소품,발 받침대,1100001,가구/침구/인테리어,5.0,138,5
4104036,2100122,미술/화방용품,3100711,동양화/서예용품,동양화/서예 붓,1100020,취미/문구/놀이,2.25,30,7
4104719,2100152,남성 의류,3100842,남성 정장/수트,베스트,1100024,패션 의류,1.0,40,5
4104555,2100146,시계/쥬얼리,3100814,시계,팔찌 시계,1100023,패션 신발/잡화,3.0,39,1
4102804,2100085,채소/두부/나물,3100502,나물,이외 나물,1100014,신선식품,16.88888888888889,88,12
233010501,233010000,건강가전,233010500,안마/찜질용품,냉온팩/찜질용품,233000000,디지털/가전,12.10958904109589,3106,202
242020109,242020000,유아동의류,242020100,유아동의류,이벤트의류,242000000,유아동패션/완구,18.051932367149757,11004,1365
4101575,2100046,강아지용품,3100301,강아지 배변용품,강아지 배변패드,1100009,반려동물용품,37.39922480620155,4646,349
4100838,2100018,안마용품,3100168,핫팩/찜질팩/온열기,핫팩/손난로,1100003,건강/의료용품,10.495260663507109,14634,4042
238070311,238070000,캠핑/낚시,238070300,캠핑,캠핑소품/수납가방,238000000,스포츠/자동차,15.482,11997,791
4102596,2100079,가공육/양념육류,3100478,양념육류,양념 돼지고기,1100014,신선식품,26.926829268292682,2155,608
239020804,239020000,스포츠 의류,239020800,여성 자켓/점퍼,트랙자켓,239000000,스포츠패션,8.50909090909091,779,76
4101338,2100035,휴대폰/액세서리,3100255,휴대폰 충전기/배터리,무선 충전기,1100006,디지털/휴대폰/카메라,12.135802469135802,2602,144
4100429,2100009,계절가전,3100077,온풍기/난방기,이동식 온풍기/난방기,1100002,가전,13.625,471,17
4100403,2100009,계절가전,3100071,스탠드/타워형 선풍기,3엽(14인치) 선풍기,1100002,가전,4.586206896551724,1030,54
4104829,2100154,여성 의류,3100857,여성 스커트/치마,롱 스커트,1100024,패션 의류,13.297297297297296,964,73
4101754,2100055,스포츠/아웃도어 잡화,3100337,스포츠/등산 잡화,스포츠/등산 모자,1100010,브랜드 신발/잡화,6.0,611,51
4104133,2100125,악기/악기용품,3100728,피아노/건반악기,멜로디언/멜로디언호스,1100020,취미/문구/놀이,2.75,320,20
4103913,2100120,꽃/원예/이벤트용품,3100690,원예/화분,허브 식물,1100020,취미/문구/놀이,13.0,37,6
4104250,2100133,노트북/태블릿 액세서리,3100747,노트북 가방/액세서리,전원기기/어댑터,1100022,컴퓨터/태블릿,7.666666666666667,129,5
234030401,234030000,해외브랜드,234030400,클렌징/선블록,선블록,234000000,뷰티,47.5625,952,39
4104533,2100146,시계/쥬얼리,3100811,목걸이/브로치,펜던트,1100023,패션 신발/잡화,24.0,104,6
4103878,2100119,피규어/로봇/RC완구,3100684,프라모델/조립/피규어,피규어 케이스/장식대,1100017,유아동/출산/완구,16.6,93,8
233090308,233090000,카메라/액세서리,233090300,액세서리,스트랩/그립,233000000,디지털/가전,4.6,123,7
4104029,2100121,문구/사무용품,3100709,학용품/준비물,커터칼/커터날,1100020,취미/문구/놀이,15.666666666666666,195,24
4100581,2100011,이미용가전,3100113,전기 제모기,레이저 제모기,1100002,가전,1.0,173,7
4102161,2100065,한복/테마의류/코스튬,3100396,코스튬/이벤트의류,이외 코스튬/이벤트의류,1100011,브랜드 의류,1.1666666666666667,217,24
4101309,2100034,학습기기,3100248,이외 학습기기,숙면/집중력향상,1100006,디지털/휴대폰/카메라,2.5,70,2
4104264,2100134,데스크탑,3100751,베어본/조립PC,인텔 펜티엄,1100022,컴퓨터/태블릿,1.0,6,1
4104662,2100150,패션 잡화/소품,3100832,장갑,벙어리 장갑,1100023,패션 신발/잡화,2.0,31,2
237060403,237060000,화장지/세제,237060400,세탁세제/섬유유연제,세탁세제,237000000,생활/주방,37.83742920544497,307243,60215
4103312,2100097,자동차/오토바이용품,3100597,세차/관리 용품,이외 세차/관리용품,1100018,자동차/공구,27.107142857142858,2605,163
4101132,2100028,학습/수험서,3100212,어학/언어/사전,이외 어학/언어/사전,1100005,도서/교육/음반,8.857142857142858,375,64
4100866,2100020,다이어트/보조식품,3100172,다이어트/헬스 보조식품,에너지젤/보충제,1100004,건강식품/다이어트,43.45454545454545,200,37
239030704,239030000,스포츠 잡화,239030700,등산잡화,양말,239000000,스포츠패션,8.722222222222221,967,23
4104635,2100150,패션 잡화/소품,3100829,모자,베레모,1100023,패션 신발/잡화,9.444444444444445,267,24
4105076,2100167,트렌드-기초케어/팩,3100896,트렌드-미백/기능성 크림,탄력/기능성 크림,1100027,화장품,5.6,373,31
4103153,2100093,육아용품,3100569,젖병 세정 용품,이외 젖병 세정 용품,1100017,유아동/출산/완구,17.0,419,31
4101621,2100047,고양이용품,3100308,고양이 사료,뉴트로초이스,1100009,반려동물용품,37.46341463414634,362,45
4100344,2100007,침구/커튼,3100059,패브릭/가구커버,이외 패브릭/가구 커버,1100001,가구/침구/인테리어,3.6,365,26
4100239,2100006,가구/DIY/시공,3100041,페인트/바니쉬,수성 페인트,1100001,가구/침구/인테리어,9.0,28,1
4103400,2100098,타이어/부품/정비,3100611,전조등/램프,이외 전조등/램프,1100018,자동차/공구,5.2727272727272725,244,32
4103671,2100108,청소세탁용품,3100648,밀대/청소포,스프레이 밀대,1100019,주방/욕실/생활용품,12.272727272727273,615,21
4102360,2100073,스케이트/보드,3100434,스케이트/크루저보드,롱보드/스케이트 보드,1100013,스포츠/레저용품,8.4,201,11
4104859,2100154,여성 의류,3100861,여성 캐주얼 바지/팬츠,린넨 팬츠,1100024,패션 의류,14.636363636363637,141,13
4104721,2100152,남성 의류,3100842,남성 정장/수트,정장 셔츠,1100024,패션 의류,6.0,149,37
4104249,2100133,노트북/태블릿 액세서리,3100747,노트북 가방/액세서리,이외 노트북 액세서리,1100022,컴퓨터/태블릿,2.0,442,32
4101100,2100026,유아동/청소년도서,3100207,청소년 도서,이외 청소년 도서,1100005,도서/교육/음반,26.0,85,6
4102942,2100090,유아동의류,3100529,남아/공용 상의,자켓/바람막이,1100016,유아동 패션,7.769230769230769,641,69
4101592,2100046,강아지용품,3100303,강아지 패션잡화/목줄,강아지 머리핀/고무줄,1100009,반려동물용품,18.0,35,13
4104892,2100154,여성 의류,3100863,여성 티셔츠,터틀넥/폴라 티셔츠,1100024,패션 의류,6.2,479,50
239030207,239030000,스포츠 잡화,239030200,보호대/테이핑,허리,239000000,스포츠패션,23.5,1254,30
4100964,2100025,국내도서,3100189,결혼/출산/육아 도서,이외 결혼/출산/육아 도서,1100005,도서/교육/음반,9.0,54,2
244030504,244030000,트랜드,244030500,여성화,여성샌들,244000000,잡화,19.134832604050064,78839,11107
4102173,2100066,생리대/성인기저귀,3100398,생리대,시크릿데이,1100012,화장지/물티슈/생리대,32.92079207920792,6145,1072
4101137,2100028,학습/수험서,3100213,자격증/수험서,공인중개/주택관리 자격증,1100005,도서/교육/음반,2.6666666666666665,127,17
4103135,2100093,육아용품,3100566,유아 위생/건강 용품,유아용 면봉/귀이개,1100017,유아동/출산/완구,21.166666666666668,185,21
