"theme_id","theme_name","theme_detail","underage_flag","img_icon","img_icon_on","img_icon_buy","img_teaser","parent_theme_id","theme_depth","audit_time","judge_pass_flag"
"235,020,300",테마의류,,0,,,,,"235,020,000",4,2018-10-01 06:49:25,N
"235,020,302",유니폼/한복,,0,,,,,"235,020,300",5,2018-10-01 06:49:25,Y
"235,040,106",자켓/코트,,0,,,,,"235,040,100",5,2018-10-01 06:49:25,Y
"235,040,107",점퍼/야상,,0,,,,,"235,040,100",5,2018-10-01 06:49:25,Y
"235,040,111",후드티/후드집업,,0,,,,,"235,040,100",5,2018-10-01 06:49:25,Y
"235,040,400",하의,,0,,,,,"235,040,000",4,2018-10-01 06:49:25,N
"235,040,401",바지/팬츠,,0,,,,,"235,040,400",5,2018-10-01 06:49:25,Y
"235,040,403",반바지,,0,,,,,"235,040,400",5,2018-10-01 06:49:25,Y
"235,050,101",가디건,,0,,,,,"235,050,100",5,2018-10-01 06:49:25,Y
"235,060,110",후드티/후드집업,,0,,,,,"235,060,100",5,2018-10-01 06:49:25,Y
"237,010,501",냉온팩/찜질용품,,0,,,,,"237,010,500",5,2018-10-01 06:49:25,Y
"237,020,100",교육용품,,0,,,,,"237,020,000",4,2018-10-01 06:49:25,N
"237,020,403",복사용지,,0,,,,,"237,020,400",5,2018-10-01 06:49:25,Y
"237,020,601",선물포장용품,,0,,,,,"237,020,600",5,2018-10-01 06:49:25,Y
"237,020,702",연필/지우개/필통,,0,,,,,"237,020,700",5,2018-10-01 06:49:25,Y
"237,020,800",화방/제도용품,,0,,,,,"237,020,000",4,2018-10-01 06:49:25,N
"237,030,404",한방샴푸/린스,,0,,,,,"237,030,400",5,2018-10-01 06:49:25,Y
"237,040,201",디지털도어락,,0,,,,,"237,040,200",5,2018-10-01 06:49:25,Y
"237,040,303",서랍,,0,,,,,"237,040,300",5,2018-10-01 06:49:25,Y
"237,040,305",압축팩,,0,,,,,"237,040,300",5,2018-10-01 06:49:25,Y
"237,040,405",욕실수납/인테리어,,0,,,,,"237,040,400",5,2018-10-01 06:49:25,Y
"237,040,503",빨래건조대,,0,,,,,"237,040,500",5,2018-10-01 06:49:25,Y
"237,060,102",방향제,,0,,,,,"237,060,100",5,2018-10-01 06:49:25,Y
"237,060,202",바디피트,,0,,,,,"237,060,200",5,2018-10-01 06:49:25,Y
"238,010,101",골프공,,0,,,,,"238,010,100",5,2018-10-01 06:49:25,Y
"238,040,103",네비게이션 액세서리,,0,,,,,"238,040,100",5,2018-10-01 06:49:25,Y
"238,040,500",하이패스,,0,,,,,"238,040,000",4,2018-10-01 06:49:25,N
"238,040,501",하이패스/GPS,,0,,,,,"238,040,500",5,2018-10-01 06:49:25,Y
"238,050,202",차량용모바일용품,,0,,,,,"238,050,200",5,2018-10-01 06:49:25,Y
"238,050,303",차량용LED/HID/램프,,0,,,,,"238,050,300",5,2018-10-01 06:49:25,Y
"238,080,000",휘트니스/수영,,0,,,,,"238,000,000",3,2018-10-01 06:49:25,N
"238,080,202",수영용품,,0,,,,,"238,080,200",5,2018-10-01 06:49:25,Y
"238,080,300",요가,,0,,,,,"238,080,000",4,2018-10-01 06:49:25,N
"239,010,203",배구화,,0,,,,,"239,010,200",5,2018-10-01 06:49:25,Y
"239,020,200",남성 조끼/베스트,,0,,,,,"239,020,000",4,2018-10-01 06:49:25,N
"239,020,202",다운 조끼,,0,,,,,"239,020,200",5,2018-10-01 06:49:25,Y
"239,020,302",남성 티셔츠/상의 기타,,0,,,,,"239,020,300",5,2018-10-01 06:49:25,Y
"239,020,308",후드집업 티셔츠,,0,,,,,"239,020,300",5,2018-10-01 06:49:25,Y
"239,020,403",반바지/7부바지,,0,,,,,"239,020,400",5,2018-10-01 06:49:25,Y
"239,020,500",등산의류,,0,,,,,"239,020,000",4,2018-10-01 06:49:25,N
"239,020,503",등산의류 기타,,0,,,,,"239,020,500",5,2018-10-01 06:49:25,Y
"239,020,611",여성 원피스,,0,,,,,"239,020,600",5,2018-10-01 06:49:25,Y
"239,020,702",상하의세트,,0,,,,,"239,020,700",5,2018-10-01 06:49:25,Y
"239,020,804",트랙자켓,,0,,,,,"239,020,800",5,2018-10-01 06:49:25,Y
"239,030,404",캡형 모자,,0,,,,,"239,030,400",5,2018-10-01 06:49:25,Y
"239,030,500",스포츠 방한용품,,0,,,,,"239,030,000",4,2018-10-01 06:49:25,N
"239,030,502",스카프/넥워머,,0,,,,,"239,030,500",5,2018-10-01 06:49:25,Y
"239,030,602",벨트,,0,,,,,"239,030,600",5,2018-10-01 06:49:25,Y
"239,030,606",스포츠양말,,0,,,,,"239,030,600",5,2018-10-01 06:49:25,Y
"239,030,700",등산잡화,,0,,,,,"239,030,000",4,2018-10-01 06:49:25,N
"240,010,502",잼/시럽,,0,,,,,"240,010,500",5,2018-10-01 06:49:25,Y
"240,020,104",어린이/청소년건강식품,,0,,,,,"240,020,100",5,2018-10-01 06:49:25,Y
"240,020,204",다이어트음료/차,,0,,,,,"240,020,200",5,2018-10-01 06:49:25,Y
"240,020,301",인삼,,0,,,,,"240,020,300",5,2018-10-01 06:49:25,Y
"240,020,303",헬스보충제,,0,,,,,"240,020,300",5,2018-10-01 06:49:25,Y
"240,020,401",선물세트,,0,,,,,"240,020,400",5,2018-10-01 06:49:25,Y
"240,030,504",버섯,,0,,,,,"240,030,500",5,2018-10-01 06:49:25,Y
"240,040,103",주스/과채음료,,0,,,,,"240,040,100",5,2018-10-01 06:49:25,Y
"240,040,400",커피,,0,,,,,"240,040,000",4,2018-10-01 06:49:25,N
"241,020,106",순둥이,,0,,,,,"241,020,100",5,2018-10-01 06:49:25,Y
"241,030,204",유아구강용품,,0,,,,,"241,030,200",5,2018-10-01 06:49:25,Y
"241,030,401",유아로션/유아크림,,0,,,,,"241,030,400",5,2018-10-01 06:49:25,Y
"243,010,505",청바지/진,,0,,,,,"243,010,500",5,2018-10-01 06:49:25,Y
"243,020,101",남성런닝,,0,,,,,"243,020,100",5,2018-10-01 06:49:25,N
"243,020,200",남여공용,,0,,,,,"243,020,000",4,2018-10-01 06:49:25,N
"243,030,107",원피스,,0,,,,,"243,030,100",5,2018-10-01 06:49:25,Y
"243,030,114",티셔츠,,0,,,,,"243,030,100",5,2018-10-01 06:49:25,Y
"243,030,301",수영복/비치웨어,,0,,,,,"243,030,300",5,2018-10-01 06:49:25,Y
"244,010,100",가방,,0,,,,,"244,010,000",4,2018-10-01 06:49:25,N
"244,010,300",시계,,0,,,,,"244,010,000",4,2018-10-01 06:49:25,N
"244,010,607",팔찌/발찌,,0,,,,,"244,010,600",5,2018-10-01 06:49:25,Y
"244,010,803",모자,,0,,,,,"244,010,800",5,2018-10-01 06:49:25,Y
"244,020,505",운동화/스니커즈,,0,,,,,"244,020,500",5,2018-10-01 06:49:25,Y
"244,020,605",쥬얼리세트,,0,,,,,"244,020,600",5,2018-10-01 06:49:25,Y
"244,030,000",트랜드,,0,,,,,"244,000,000",3,2018-10-01 06:49:25,N
"244,030,507",펌프스/하이힐,,0,,,,,"244,030,500",5,2018-10-01 06:49:25,Y
"244,030,700",지갑/벨트,,0,,,,,"244,030,000",4,2018-10-01 06:49:25,N
"301,110,000",선박승선권,,0,,,,,"301,000,000",3,2018-10-01 06:49:25,Y
"301,120,000",이색여행,,0,,,,,"301,000,000",3,2018-10-01 06:49:25,Y
"302,010,000",괌,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"302,050,000",푸켓,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"302,150,000",도쿄,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"302,220,000",청도,,0,,,,,"302,000,000",3,2018-10-01 06:49:25,Y
"402,010,000",발라드,,0,,,,,"402,000,000",3,2018-10-01 06:49:25,Y
"402,100,000",포크/트로트,,0,,,,,"402,000,000",3,2018-10-01 06:49:25,Y
"402,120,000",개그,,0,,,,,"402,000,000",3,2018-10-01 06:49:25,Y
"402,150,000",콘서트-성인,,1,,,,,"402,000,000",3,2018-10-01 06:49:25,Y
"403,010,000",드라마,,0,,,,,"403,000,000",3,2018-10-01 06:49:25,Y
"403,050,000",코미디,,0,,,,,"403,000,000",3,2018-10-01 06:49:25,Y
"407,010,000",미술,,0,,,,,"407,000,000",3,2018-10-01 06:49:25,Y
"407,020,000",체험형,,0,,,,,"407,000,000",3,2018-10-01 06:49:25,Y
"408,000,000",레저,,0,,,,,"400,000,000",2,2018-10-01 06:49:25,N
"601,040,000",리조트,,0,,,,,"601,000,000",3,2018-10-01 06:49:25,N
"701,070,000",놀이공원,,0,,,,,"701,000,000",3,2018-10-01 06:49:25,N
"703,020,000",입장권(복합),,0,,,,,"703,000,000",3,2018-10-01 06:49:25,N
"801,030,100",여성의류,,0,,,,,"801,030,000",4,2018-10-01 06:49:25,Y
"801,050,100",언더웨어/잠옷,,0,,,,,"801,050,000",4,2018-10-01 06:49:25,Y
"801,080,101",뷰티,,0,,,,,"801,080,100",5,2018-10-01 06:49:25,Y
"801,110,101",패션소호,,0,,,,,"801,110,100",5,2018-10-01 06:49:25,Y
"802,110,101",비밀농장,,0,,,,,"802,110,100",5,2018-10-01 06:49:25,Y
11,문화;관리,,0,icon_beauty.png,icon_on_beauty.png,icon_on_beauty.png,,-1,0,2018-10-01 06:49:25,N
"101,010,000",한식,,0,,,,,"101,000,000",3,2018-10-01 06:49:25,N
"101,010,500",해장국/감자탕,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,010,800",족발/보쌈전문,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,011,600",보리밥전문,,0,,,,,"101,010,000",4,2018-10-01 06:49:25,Y
"101,031,000",바닷가재/게요리전문,,0,,,,,"101,030,000",4,2018-10-01 06:49:25,Y
"101,060,600",바베큐전문,,0,,,,,"101,060,000",4,2018-10-01 06:49:25,Y
"101,070,900",생과자점,,0,,,,,"101,070,000",4,2018-10-01 06:49:25,Y
"101,150,100",샤브샤브,,0,,,,,"101,150,000",4,2018-10-01 06:49:25,Y
"102,010,000",음/식료품소매,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,031,200",조합/연금매장,,0,,,,,"102,030,000",4,2018-10-01 06:49:25,Y
"102,031,400",어판장,,0,,,,,"102,030,000",4,2018-10-01 06:49:25,Y
"102,050,000",의복의류,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,051,300",청바지판매,,0,,,,,"102,050,000",4,2018-10-01 06:49:25,Y
"102,071,400",지물판매,,0,,,,,"102,070,000",4,2018-10-01 06:49:25,Y
"102,100,000",건강/미용식품,,0,,,,,"102,000,000",3,2018-10-01 06:49:25,N
"102,140,700",등산용품판매,,0,,,,,"102,140,000",4,2018-10-01 06:49:25,Y
"102,141,100",수상운동용품판매,,0,,,,,"102,140,000",4,2018-10-01 06:49:25,Y
"102,150,400",가구판매-침대전문,,0,,,,,"102,150,000",4,2018-10-01 06:49:25,Y
"102,150,600",가구판매-등가구,,0,,,,,"102,150,000",4,2018-10-01 06:49:25,Y
"102,181,000",영사기판매,,0,,,,,"102,180,000",4,2018-10-01 06:49:25,Y
"102,190,400",종교용품판매-천주교,,0,,,,,"102,190,000",4,2018-10-01 06:49:25,Y
"102,210,900",심야전기보일러판매,,0,,,,,"102,210,000",4,2018-10-01 06:49:25,Y
"102,250,500",수입담배판매,,1,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,251,300",파라솔판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,251,500",농기구판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,252,000",호신용품판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,252,200",세탁기구판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,252,400",광촉매판매,,0,,,,,"102,250,000",4,2018-10-01 06:49:25,Y
"102,260,300",금은방,,0,,,,,"102,260,000",4,2018-10-01 06:49:25,Y
"103,010,200",발/네일케어,,0,,,,,"103,010,000",4,2018-10-01 06:49:25,Y
"103,040,200",퀵배달,,0,,,,,"103,040,000",4,2018-10-01 06:49:25,Y
"103,050,100",가사도우미알선,,0,,,,,"103,050,000",4,2018-10-01 06:49:25,Y
"103,050,200",인력공급/고용알선,,0,,,,,"103,050,000",4,2018-10-01 06:49:25,Y
"103,070,500",명품대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,070,800",물수건대여,,0,,,,,"103,070,000",4,2018-10-01 06:49:25,Y
"103,130,000",자동차/이륜차,,0,,,,,"103,000,000",3,2018-10-01 06:49:25,N
"103,130,200",자전거판매/수리,,0,,,,,"103,130,000",4,2018-10-01 06:49:25,Y
"103,130,800",자동차검사소,,0,,,,,"103,130,000",4,2018-10-01 06:49:25,Y
"103,140,200",미장타일도배도장,,0,,,,,"103,140,000",4,2018-10-01 06:49:25,Y
"103,140,700",조립칸막이/파티션,,0,,,,,"103,140,000",4,2018-10-01 06:49:25,Y
"103,160,300",제사음식,,0,,,,,"103,160,000",4,2018-10-01 06:49:25,Y
"103,181,000",변호사,,0,,,,,"103,180,000",4,2018-10-01 06:49:25,Y
"103,181,300",속기사무소,,0,,,,,"103,180,000",4,2018-10-01 06:49:25,Y
"104,021,400",학원-목공예,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,021,500",학원-미싱자수,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,022,700",학원-피부미용,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,023,500",학원-목욕관리사,,0,,,,,"104,020,000",4,2018-10-01 06:49:25,Y
"104,072,200",검도도장,,0,,,,,"104,070,000",4,2018-10-01 06:49:25,Y
"104,090,300",운전연수전문,,0,,,,,"104,090,000",4,2018-10-01 06:49:25,Y
"104,100,300",이동도서관운영,,0,,,,,"104,100,000",4,2018-10-01 06:49:25,Y
"104,100,600",국립중앙도서관,,0,,,,,"104,100,000",4,2018-10-01 06:49:25,Y
"104,111,100",직업전문학교,,0,,,,,"104,110,000",4,2018-10-01 06:49:25,Y
"104,120,000",특수교육기관,,0,,,,,"104,000,000",3,2018-10-01 06:49:25,N
"104,130,200",공학연구소,,0,,,,,"104,130,000",4,2018-10-01 06:49:25,Y
"104,130,700",의학연구소,,0,,,,,"104,130,000",4,2018-10-01 06:49:25,Y
"104,141,000",사회교육단체,,0,,,,,"104,140,000",4,2018-10-01 06:49:25,Y
"105,050,000",민박/하숙,,0,,,,,"105,000,000",3,2018-10-01 06:49:25,N
"106,040,800",실내낚시,,0,,,,,"106,040,000",4,2018-10-01 06:49:25,Y
"106,070,400",휴양림,,0,,,,,"106,070,000",4,2018-10-01 06:49:25,Y
"106,070,800",놀이배,,0,,,,,"106,070,000",4,2018-10-01 06:49:25,Y
"107,010,900",기도원,,0,,,,,"107,010,000",4,2018-10-01 06:49:25,Y
"107,020,800",영화제작/배급-기타,,0,,,,,"107,020,000",4,2018-10-01 06:49:25,Y
"108,000,000",도매/유통/무역,,0,,,,,"100,000,000",2,2018-10-01 06:49:25,N
"108,010,000",곡물/종자도매,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,040,500",청과물도매-기타,,0,,,,,"108,040,000",4,2018-10-01 06:49:25,Y
"108,080,600",원모도매,,0,,,,,"108,080,000",4,2018-10-01 06:49:25,Y
"108,090,600",기호식품도매,,0,,,,,"108,090,000",4,2018-10-01 06:49:25,Y
"108,090,700",식품첨가물도매,,0,,,,,"108,090,000",4,2018-10-01 06:49:25,Y
"108,100,200",맥주도매,,1,,,,,"108,100,000",4,2018-10-01 06:49:25,Y
"108,111,600",직물도매,,0,,,,,"108,110,000",4,2018-10-01 06:49:25,Y
"108,122,500",안감/의류부속재료도매,,0,,,,,"108,120,000",4,2018-10-01 06:49:25,Y
"108,140,000",가죽/모피제품도매,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,160,300",조명기구도매,,0,,,,,"108,160,000",4,2018-10-01 06:49:25,Y
"108,170,600",주방가구/기기도매-기타,,0,,,,,"108,170,000",4,2018-10-01 06:49:25,Y
"108,180,100",벽지/양탄자/마루덮개도매-종합,,0,,,,,"108,180,000",4,2018-10-01 06:49:25,Y
"108,180,400",화문석도매,,0,,,,,"108,180,000",4,2018-10-01 06:49:25,Y
"108,190,100",요업제품/목제품도매-종합,,0,,,,,"108,190,000",4,2018-10-01 06:49:25,Y
"108,200,700",비닐제품도매,,0,,,,,"108,200,000",4,2018-10-01 06:49:25,Y
"108,201,000",청소기구도매,,0,,,,,"108,200,000",4,2018-10-01 06:49:25,Y
"108,230,400",판지도매,,0,,,,,"108,230,000",4,2018-10-01 06:49:25,Y
"108,240,000",서적/음반/문구도매,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,240,400",공테이프/디스크도매,,0,,,,,"108,240,000",4,2018-10-01 06:49:25,Y
"108,260,300",장난감도매,,0,,,,,"108,260,000",4,2018-10-01 06:49:25,Y
"108,290,900",액체연료/관련제품도매-종합,,0,,,,,"108,290,000",4,2018-10-01 06:49:25,Y
"108,291,500",기체연료/관련제품도매-종합,,0,,,,,"108,290,000",4,2018-10-01 06:49:25,Y
"108,301,400",금속판재도매,,0,,,,,"108,300,000",4,2018-10-01 06:49:25,Y
"108,320,600",석회/시멘트도매-기타,,0,,,,,"108,320,000",4,2018-10-01 06:49:25,Y
"108,320,900",철물도매,,0,,,,,"108,320,000",4,2018-10-01 06:49:25,Y
"108,321,200",난방장치도매,,0,,,,,"108,320,000",4,2018-10-01 06:49:25,Y
"108,330,100",유리도매-종합,,0,,,,,"108,330,000",4,2018-10-01 06:49:25,Y
"108,381,200",중장비도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,383,700",반송장비도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,384,700",전자부품도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,385,400",수의기기도매,,0,,,,,"108,380,000",4,2018-10-01 06:49:25,Y
"108,390,000",무역업,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,390,900",무역업-기타,,0,,,,,"108,390,000",4,2018-10-01 06:49:25,Y
"108,400,000",상품중개,,0,,,,,"108,000,000",3,2018-10-01 06:49:25,N
"108,410,400",호텔용품공급,,0,,,,,"108,410,000",4,2018-10-01 06:49:25,Y
"110,010,400",프로레슬링,,0,,,,,"110,010,000",4,2018-10-01 06:49:25,Y
"110,021,400",이종격투기,,0,,,,,"110,020,000",4,2018-10-01 06:49:25,Y
"110,030,900",실외궁도장,,0,,,,,"110,030,000",4,2018-10-01 06:49:25,Y
"110,031,200",눈썰매장,,0,,,,,"110,030,000",4,2018-10-01 06:49:25,Y
"111,010,100",종합병원,,0,,,,,"111,010,000",4,2018-10-01 06:49:25,Y
"111,050,300",시립요양원,,0,,,,,"111,050,000",4,2018-10-01 06:49:25,Y
"111,060,600",부녀보호소,,0,,,,,"111,060,000",4,2018-10-01 06:49:25,Y
"111,061,100",장애인이용복지시설,,0,,,,,"111,060,000",4,2018-10-01 06:49:25,Y
"112,010,400",구역내철도운송-기타,,0,,,,,"112,010,000",4,2018-10-01 06:49:25,Y
"112,020,500",시외버스운송-기타,,0,,,,,"112,020,000",4,2018-10-01 06:49:25,Y
"112,020,800",공항버스,,0,,,,,"112,020,000",4,2018-10-01 06:49:25,Y
"112,030,000",택시운송,,0,,,,,"112,000,000",3,2018-10-01 06:49:25,N
"112,030,600",대형택시,,0,,,,,"112,030,000",4,2018-10-01 06:49:25,Y
"112,050,500",컨테이너화물운송,,0,,,,,"112,050,000",4,2018-10-01 06:49:25,Y
"112,050,900",중장비운송,,0,,,,,"112,050,000",4,2018-10-01 06:49:25,Y
"112,061,000",내륙화물선,,0,,,,,"112,060,000",4,2018-10-01 06:49:25,Y
"112,070,200",항공사,,0,,,,,"112,070,000",4,2018-10-01 06:49:25,Y
"112,071,700",비행관제서비스,,0,,,,,"112,070,000",4,2018-10-01 06:49:25,Y
"112,080,800",수상화물취급-기타,,0,,,,,"112,080,000",4,2018-10-01 06:49:25,Y
"112,081,200",냉장창고업-종합,,0,,,,,"112,080,000",4,2018-10-01 06:49:25,Y
"112,090,300",지하철역,,0,,,,,"112,090,000",4,2018-10-01 06:49:25,Y
"112,090,600",시내버스터미널,,0,,,,,"112,090,000",4,2018-10-01 06:49:25,Y
"112,110,700",항공기매매중개,,0,,,,,"112,110,000",4,2018-10-01 06:49:25,Y
"113,011,000",항만전화서비스,,0,,,,,"113,010,000",4,2018-10-01 06:49:25,Y
"113,011,900",데이타전송업,,0,,,,,"113,010,000",4,2018-10-01 06:49:25,Y
"113,020,200",소프트웨어개발,,0,,,,,"113,020,000",4,2018-10-01 06:49:25,Y
"113,020,300",정보처리대행,,0,,,,,"113,020,000",4,2018-10-01 06:49:25,Y
"113,020,500",프로그램개발대행,,0,,,,,"113,020,000",4,2018-10-01 06:49:25,Y
"113,040,600",인터넷교육,,0,,,,,"113,040,000",4,2018-10-01 06:49:25,Y
"200,000,000",배송상품군,,0,,,,,-1,1,2018-10-01 06:49:25,N
"231,010,503",싱크대/시스템가구,,0,,,,,"231,010,500",5,2018-10-01 06:49:25,Y
"231,020,303",조경용품,,0,,,,,"231,020,300",5,2018-10-01 06:49:25,Y
"231,030,100",보드게임/마술,,0,,,,,"231,030,000",4,2018-10-01 06:49:25,N
"231,040,104",고양이 위생/배변용품,,0,,,,,"231,040,100",5,2018-10-01 06:49:25,Y
"231,040,300",기타 애완동물용품,,0,,,,,"231,040,000",4,2018-10-01 06:49:25,N
"231,060,201",매트리스,,0,,,,,"231,060,200",5,2018-10-01 06:49:25,Y
"231,060,402",커튼,,0,,,,,"231,060,400",5,2018-10-01 06:49:25,Y
"231,060,503",패브릭커버,,0,,,,,"231,060,500",5,2018-10-01 06:49:25,Y
"232,010,105",공포/추리,,0,,,,,"232,010,100",5,2018-10-01 06:49:25,Y
"232,010,111",액션,,0,,,,,"232,010,100",5,2018-10-01 06:49:25,Y
"232,020,103",모바일컨텐츠,,0,,,,,"232,020,100",5,2018-10-01 06:49:25,Y
"232,030,602",경제,,0,,,,,"232,030,600",5,2018-10-01 06:49:25,Y
"232,030,604",직무/경제/경영,,0,,,,,"232,030,600",5,2018-10-01 06:49:25,Y
"232,050,305",종교,,0,,,,,"232,050,300",5,2018-10-01 06:49:25,Y
"232,050,501",동요/동시,,0,,,,,"232,050,500",5,2018-10-01 06:49:25,Y
"232,050,703",전래/명작동화,,0,,,,,"232,050,700",5,2018-10-01 06:49:25,Y
"232,050,704",전집 기타,,0,,,,,"232,050,700",5,2018-10-01 06:49:25,Y
"232,050,706",한글/수학/영어,,0,,,,,"232,050,700",5,2018-10-01 06:49:25,Y
"232,050,902",동요/동시,,0,,,,,"232,050,900",5,2018-10-01 06:49:25,Y
"232,050,904",역사/인물,,0,,,,,"232,050,900",5,2018-10-01 06:49:25,Y
"232,051,002",역사/인물,,0,,,,,"232,051,000",5,2018-10-01 06:49:25,Y
"232,060,502",동양 고전문학,,0,,,,,"232,060,500",5,2018-10-01 06:49:25,Y
"232,061,105",트랜드/미래예측,,0,,,,,"232,061,100",5,2018-10-01 06:49:25,Y
"232,061,302",법/행정/정책,,0,,,,,"232,061,300",5,2018-10-01 06:49:25,Y
"232,061,901",외국에세이,,0,,,,,"232,061,900",5,2018-10-01 06:49:25,Y
"232,062,103",역사/문화일반,,0,,,,,"232,062,100",5,2018-10-01 06:49:25,Y
"232,062,501",독서교육,,0,,,,,"232,062,500",5,2018-10-01 06:49:25,Y
"232,062,702",의학/약학 기타,,0,,,,,"232,062,700",5,2018-10-01 06:49:25,Y
"232,063,000",인테리어/살림상식,,0,,,,,"232,060,000",4,2018-10-01 06:49:25,N
"232,063,104",예술/대중문화,,0,,,,,"232,063,100",5,2018-10-01 06:49:25,Y
"232,063,107",잡지 기타,,0,,,,,"232,063,100",5,2018-10-01 06:49:25,Y
"232,063,200",중고도서,,0,,,,,"232,060,000",4,2018-10-01 06:49:25,N
"232,063,502",창업/취업 기타,,0,,,,,"232,063,500",5,2018-10-01 06:49:25,Y
"232,063,503",취업,,0,,,,,"232,063,500",5,2018-10-01 06:49:25,Y
"232,064,008",해외원서 기타,,0,,,,,"232,064,000",5,2018-10-01 06:49:25,Y
"232,070,100",고등학교,,0,,,,,"232,070,000",4,2018-10-01 06:49:25,N
"232,070,104",학습/공부법/사전,,0,,,,,"232,070,100",5,2018-10-01 06:49:25,Y
"232,070,407",사범대계열,,0,,,,,"232,070,400",5,2018-10-01 06:49:25,Y
"232,070,410",예체능계열,,0,,,,,"232,070,400",5,2018-10-01 06:49:25,Y
"232,070,800",외국어,,0,,,,,"232,070,000",4,2018-10-01 06:49:25,N
"232,071,404",사무자동화,,0,,,,,"232,071,400",5,2018-10-01 06:49:25,Y
"233,020,103",공기순환기/써큘레이터,,0,,,,,"233,020,100",5,2018-10-01 06:49:25,Y
"233,020,104",공기청정기,,0,,,,,"233,020,100",5,2018-10-01 06:49:25,Y
"233,030,104",노트북 33cm,,0,,,,,"233,030,100",5,2018-10-01 06:49:25,Y
"233,030,202",노트북 배터리,,0,,,,,"233,030,200",5,2018-10-01 06:49:25,Y
"233,030,203",노트북 어댑터,,0,,,,,"233,030,200",5,2018-10-01 06:49:25,Y
"233,030,400",조립컴퓨터,,0,,,,,"233,030,000",4,2018-10-01 06:49:25,N
"233,040,000",대형가전,,0,,,,,"233,000,000",3,2018-10-01 06:49:25,N
"233,040,115",스피커,,0,,,,,"233,040,100",5,2018-10-01 06:49:25,Y
"233,050,106",스캐너/기타,,0,,,,,"233,050,100",5,2018-10-01 06:49:25,Y
"233,060,102",다리미,,0,,,,,"233,060,100",5,2018-10-01 06:49:25,Y
"233,070,104",USB 메모리,,0,,,,,"233,070,100",5,2018-10-01 06:49:25,Y
"233,090,306",뷰파인더 액세서리,,0,,,,,"233,090,300",5,2018-10-01 06:49:25,Y
"233,090,403",SDHC카드,,0,,,,,"233,090,400",5,2018-10-01 06:49:25,Y
"233,090,607",일반카메라,,0,,,,,"233,090,600",5,2018-10-01 06:49:25,Y
"233,100,113",마우스,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,100,118",중고 컴퓨터부품,,0,,,,,"233,100,100",5,2018-10-01 06:49:25,Y
"233,110,102",MP3액세서리,,0,,,,,"233,110,100",5,2018-10-01 06:49:25,Y
"233,110,304",XBOX타이틀,,0,,,,,"233,110,300",5,2018-10-01 06:49:25,Y
"233,120,100",스마트 액세서리,,0,,,,,"233,120,000",4,2018-10-01 06:49:25,N
"234,010,101",남성화장품,,0,,,,,"234,010,100",5,2018-10-01 06:49:25,Y
"234,020,305",아이메이크업,,0,,,,,"234,020,300",5,2018-10-01 06:49:25,Y
"234,030,400",클렌징/선블록,,0,,,,,"234,030,000",4,2018-10-01 06:49:25,N
"235,010,000",남성 정장,,0,,,,,"235,000,000",3,2018-10-01 06:49:25,N
"235,010,105",원피스,,0,,,,,"235,010,100",5,2018-10-01 06:49:25,Y
"235,010,500",하의,,0,,,,,"235,010,000",4,2018-10-01 06:49:25,N
"235,020,403",반바지,,0,,,,,"235,020,400",5,2018-10-01 06:49:25,Y
"235,030,105",원피스,,0,,,,,"235,030,100",5,2018-10-01 06:49:25,Y
"235,030,110",티셔츠,,0,,,,,"235,030,100",5,2018-10-01 06:49:25,Y
"235,030,200",정장,,0,,,,,"235,030,000",4,2018-10-01 06:49:25,N
"235,030,304",트레이닝복,,0,,,,,"235,030,300",5,2018-10-01 06:49:25,Y
"235,050,108",조끼/베스트,,0,,,,,"235,050,100",5,2018-10-01 06:49:25,Y
"235,050,201",정장/수트,,0,,,,,"235,050,200",5,2018-10-01 06:49:25,Y
