,biz_dt,mid,price,prodNo,dcateCd,dcateNm
706,2018-09-28 09:49:19,7011624,516000,101575773,4101182,Playstation
662,2018-09-28 10:05:33,23467600,556000,117378654,4101182,Playstation
666,2018-09-28 10:48:19,24032887,556000,117378654,4101182,Playstation
664,2018-09-28 11:11:09,7849330,556000,117378654,4101182,Playstation
618,2018-09-28 11:30:16,7116238,398000,101173552,4101182,Playstation
690,2018-09-28 11:34:32,4351161,516000,101575773,4101182,Playstation
665,2018-09-28 11:42:17,24116062,556000,117378654,4101182,Playstation
667,2018-09-28 11:56:04,24032887,556000,117378654,4101182,Playstation
657,2018-09-28 12:04:11,21327857,556000,117378654,4101182,Playstation
279,2018-09-28 12:04:19,4030152,515000,101547193,4101182,Playstation
668,2018-09-28 12:28:07,24116062,556000,117378654,4101182,Playstation
123,2018-09-28 12:33:11,3936618,404000,106329551,4101182,Playstation
280,2018-09-28 12:53:04,5592669,515000,101547193,4101182,Playstation
658,2018-09-28 13:13:19,5842424,556000,117378654,4101182,Playstation
659,2018-09-28 13:43:16,25803697,556000,117378654,4101182,Playstation
292,2018-09-28 14:25:01,5180866,515000,101547193,4101182,Playstation
436,2018-09-28 19:42:02,7160121,515000,106195273,4101182,Playstation
660,2018-09-28 19:50:14,1568639,556000,117378654,4101182,Playstation
663,2018-09-28 21:09:40,3713121,556000,117378654,4101182,Playstation
308,2018-09-29 00:15:35,13457038,515000,101547193,4101182,Playstation
218,2018-09-29 08:51:21,7753025,404000,106329551,4101182,Playstation
312,2018-09-29 11:43:46,23715005,515000,101547193,4101182,Playstation
290,2018-09-29 14:03:28,18141679,515000,101547193,4101182,Playstation
124,2018-09-29 17:42:46,1107631,404000,106329551,4101182,Playstation
692,2018-09-29 17:52:50,2852459,516000,101575773,4101182,Playstation
533,2018-09-29 18:45:41,23281587,404000,109012990,4101182,Playstation
295,2018-09-29 20:10:57,25340319,515000,101547193,4101182,Playstation
287,2018-09-29 22:58:02,9082329,515000,101547193,4101182,Playstation
661,2018-09-29 23:09:52,1212509,556000,117378654,4101182,Playstation
79,2018-09-30 00:17:58,1705269,516000,106327483,4101182,Playstation
675,2018-09-30 00:32:24,2026150,516000,101575773,4101182,Playstation
291,2018-09-30 01:50:15,5379903,515000,101547193,4101182,Playstation
179,2018-09-30 11:01:16,4747539,404000,106329551,4101182,Playstation
227,2018-09-30 11:46:41,19359288,556000,117587219,4101182,Playstation
278,2018-09-30 16:21:15,2645343,515000,101547193,4101182,Playstation
152,2018-09-30 17:12:34,14012008,556000,117587219,4101182,Playstation
326,2018-09-30 17:27:47,5722752,404000,114052271,4101182,Playstation
176,2018-09-30 18:49:49,5465268,404000,106329551,4101182,Playstation
313,2018-09-30 19:54:29,15417128,515000,101547193,4101182,Playstation
62,2018-09-30 20:42:50,25813966,516000,106327483,4101182,Playstation
656,2018-09-30 21:56:04,1568639,556000,117378654,4101182,Playstation
284,2018-09-30 22:20:43,10361253,515000,101547193,4101182,Playstation
318,2018-09-30 22:25:31,12623841,515000,101547193,4101182,Playstation
190,2018-09-30 22:37:18,6547224,404000,106329551,4101182,Playstation
319,2018-09-30 22:54:11,3229645,515000,101547193,4101182,Playstation
78,2018-09-30 23:47:14,1936011,516000,106327483,4101182,Playstation
669,2018-09-30 23:58:04,2082995,556000,117378654,4101182,Playstation
617,2018-10-01 07:53:55,25815974,398000,101173552,4101182,Playstation
403,2018-10-01 08:39:16,25820711,404000,106329551,4101182,Playstation
360,2018-10-01 08:58:09,3108752,404000,106329551,4101182,Playstation
150,2018-10-01 12:06:47,20219299,556000,117587219,4101182,Playstation
358,2018-10-01 12:19:32,23806326,404000,106329551,4101182,Playstation
359,2018-10-01 12:22:23,21413531,404000,106329551,4101182,Playstation
1033,2018-10-01 12:48:39,1550240,404000,109012990,4101182,Playstation
1009,2018-10-01 12:53:45,25327711,404000,109012990,4101182,Playstation
999,2018-10-01 12:59:58,17176076,404000,109012990,4101182,Playstation
540,2018-10-01 13:44:54,14911058,515000,101547193,4101182,Playstation
296,2018-10-01 14:06:00,24055979,516000,110079774,4101182,Playstation
297,2018-10-01 14:38:19,24056250,516000,110079774,4101182,Playstation
687,2018-10-01 14:48:56,2285815,516000,101575773,4101182,Playstation
982,2018-10-01 17:20:11,16782221,404000,109012990,4101182,Playstation
994,2018-10-01 17:23:40,5722752,404000,109012990,4101182,Playstation
170,2018-10-01 20:47:33,12427965,516000,110079774,4101182,Playstation
608,2018-10-01 21:48:11,6435328,556000,117378654,4101182,Playstation
404,2018-10-01 22:52:21,3291331,404000,106329551,4101182,Playstation
513,2018-10-01 23:56:17,3040180,576000,102589785,4101182,Playstation
688,2018-10-01 23:59:57,18236321,516000,101575773,4101182,Playstation
518,2018-10-02 00:09:25,3040180,576000,102589785,4101182,Playstation
689,2018-10-02 00:22:13,18236321,516000,101575773,4101182,Playstation
611,2018-10-02 02:09:13,20045801,556000,117378654,4101182,Playstation
1034,2018-10-02 09:33:59,1372850,404000,109012990,4101182,Playstation
1035,2018-10-02 09:43:57,2950060,404000,109012990,4101182,Playstation
524,2018-10-02 10:26:43,4830192,516000,106327483,4101182,Playstation
1015,2018-10-02 10:35:19,9222192,404000,109012990,4101182,Playstation
151,2018-10-02 10:42:16,2957723,556000,117587219,4101182,Playstation
1328,2018-10-02 11:34:10,25743466,515000,106195273,4101182,Playstation
523,2018-10-02 11:46:10,4950173,516000,106327483,4101182,Playstation
605,2018-10-02 11:49:30,8128581,556000,117378654,4101182,Playstation
317,2018-10-02 12:09:43,16503061,615000,115717785,4101182,Playstation
888,2018-10-02 13:00:18,22623957,556000,119107306,4101182,Playstation
535,2018-10-02 13:31:19,2157527,516000,106327483,4101182,Playstation
889,2018-10-02 15:00:21,23504248,556000,119107306,4101182,Playstation
530,2018-10-02 15:18:02,20646520,516000,106327483,4101182,Playstation
887,2018-10-02 15:51:40,11695428,556000,119107306,4101182,Playstation
684,2018-10-02 16:16:30,1977551,516000,101575773,4101182,Playstation
899,2018-10-02 17:07:08,22696757,556000,119107306,4101182,Playstation
1022,2018-10-02 18:54:56,25648164,404000,109012990,4101182,Playstation
144,2018-10-02 20:36:42,15866175,556000,117587219,4101182,Playstation
885,2018-10-02 20:55:25,7502169,556000,119107306,4101182,Playstation
289,2018-10-02 20:56:18,1185194,516000,110079774,4101182,Playstation
886,2018-10-02 21:00:07,10454197,556000,119107306,4101182,Playstation
543,2018-10-02 21:05:31,3852359,515000,101547193,4101182,Playstation
547,2018-10-02 21:25:22,11668983,515000,101547193,4101182,Playstation
986,2018-10-02 21:27:00,7449882,404000,109012990,4101182,Playstation
772,2018-10-02 22:18:07,3561448,516000,101575773,4101182,Playstation
1024,2018-10-02 22:29:27,3223519,404000,109012990,4101182,Playstation
545,2018-10-02 22:35:54,9678277,515000,101547193,4101182,Playstation
903,2018-10-02 23:04:40,1054119,556000,119107306,4101182,Playstation
902,2018-10-02 23:57:59,3223519,556000,119107306,4101182,Playstation
773,2018-10-03 00:05:03,15947032,516000,101575773,4101182,Playstation
1045,2018-10-03 00:23:46,12912156,404000,109012990,4101182,Playstation
890,2018-10-03 01:19:05,18111629,556000,119107306,4101182,Playstation
544,2018-10-03 01:45:55,2642330,515000,101547193,4101182,Playstation
316,2018-10-03 03:42:28,13756275,615000,115717785,4101182,Playstation
991,2018-10-03 08:14:05,25805251,404000,109012990,4101182,Playstation
898,2018-10-03 08:20:17,6323592,556000,119107306,4101182,Playstation
542,2018-10-03 10:32:29,5762037,515000,101547193,4101182,Playstation
906,2018-10-03 11:28:03,3425533,556000,119107306,4101182,Playstation
727,2018-10-03 11:30:28,20761686,516000,101575773,4101182,Playstation
907,2018-10-03 11:46:55,4255484,556000,119107306,4101182,Playstation
1001,2018-10-03 13:40:53,17474871,404000,109012990,4101182,Playstation
892,2018-10-03 14:32:23,15332641,556000,119107306,4101182,Playstation
1002,2018-10-03 15:11:26,1379714,404000,109012990,4101182,Playstation
1003,2018-10-03 15:26:28,1379714,404000,109012990,4101182,Playstation
1016,2018-10-03 15:42:08,4852612,404000,109012990,4101182,Playstation
212,2018-10-03 16:18:10,7542653,516000,110079774,4101182,Playstation
891,2018-10-03 16:58:41,18259918,556000,119107306,4101182,Playstation
182,2018-10-03 17:24:38,3991588,516000,110079774,4101182,Playstation
510,2018-10-03 17:57:28,3040180,576000,102589785,4101182,Playstation
1030,2018-10-03 19:42:28,3933175,404000,109012990,4101182,Playstation
1031,2018-10-03 20:06:15,3829670,404000,109012990,4101182,Playstation
895,2018-10-03 20:14:00,20760547,556000,119107306,4101182,Playstation
1327,2018-10-03 20:28:06,22125583,515000,106195273,4101182,Playstation
667,2018-10-03 20:56:48,5630089,516000,101575773,4101182,Playstation
515,2018-10-03 21:03:12,6035895,576000,102589785,4101182,Playstation
1053,2018-10-03 21:21:25,8771330,404000,109012990,4101182,Playstation
550,2018-10-03 23:47:37,7746048,404000,114052271,4101182,Playstation
1010,2018-10-03 23:57:10,3910984,404000,109012990,4101182,Playstation
897,2018-10-04 00:13:03,9348937,556000,119107306,4101182,Playstation
992,2018-10-04 03:05:52,1069312,404000,109012990,4101182,Playstation
1036,2018-10-04 03:21:09,3246050,404000,109012990,4101182,Playstation
281,2018-10-04 09:50:54,12514998,516000,110079774,4101182,Playstation
901,2018-10-04 10:23:59,18452315,556000,119107306,4101182,Playstation
244,2018-10-04 10:35:17,3007760,516000,110079774,4101182,Playstation
171,2018-10-04 10:36:53,1876361,516000,110079774,4101182,Playstation
1023,2018-10-04 10:37:48,16302474,404000,109012990,4101182,Playstation
493,2018-10-04 11:16:00,25845230,404000,106329551,4101182,Playstation
896,2018-10-04 11:44:32,22326068,556000,119107306,4101182,Playstation
714,2018-10-04 11:59:14,25845424,516000,101575773,4101182,Playstation
732,2018-10-04 12:03:13,25845424,516000,101575773,4101182,Playstation
1363,2018-10-04 13:13:04,6525788,498000,117231463,4101182,Playstation
984,2018-10-04 14:48:04,24046742,404000,109012990,4101182,Playstation
142,2018-10-04 14:54:45,7197000,556000,117587219,4101182,Playstation
1060,2018-10-04 15:00:46,13316839,404000,109012990,4101182,Playstation
388,2018-10-04 15:04:16,5104260,404000,106329551,4101182,Playstation
793,2018-10-04 15:08:58,3254320,516000,101575773,4101182,Playstation
512,2018-10-04 15:11:21,2644803,576000,102589785,4101182,Playstation
794,2018-10-04 15:20:11,3254320,516000,101575773,4101182,Playstation
516,2018-10-04 15:25:19,2516767,576000,102589785,4101182,Playstation
531,2018-10-04 15:26:47,8187925,516000,106327483,4101182,Playstation
795,2018-10-04 16:33:41,2779866,516000,101575773,4101182,Playstation
975,2018-10-04 17:26:35,1358834,404000,109012990,4101182,Playstation
609,2018-10-04 17:47:17,9298981,556000,117378654,4101182,Playstation
766,2018-10-04 17:47:48,8610524,516000,101575773,4101182,Playstation
1357,2018-10-04 18:58:32,2559785,498000,117231463,4101182,Playstation
534,2018-10-04 19:23:07,6149532,516000,106327483,4101182,Playstation
1368,2018-10-04 20:18:20,11212129,498000,117231463,4101182,Playstation
1427,2018-10-04 20:35:05,3953631,556000,119101160,4101182,Playstation
537,2018-10-04 20:51:33,23252993,516000,106327483,4101182,Playstation
1051,2018-10-04 21:11:26,4686734,404000,109012990,4101182,Playstation
1428,2018-10-04 21:23:51,2470217,556000,119101160,4101182,Playstation
978,2018-10-04 21:24:25,5642115,404000,109012990,4101182,Playstation
538,2018-10-04 21:49:22,1673394,516000,106327483,4101182,Playstation
1433,2018-10-04 22:24:26,1826048,556000,119101160,4101182,Playstation
651,2018-10-04 22:27:06,5430587,516000,101575773,4101182,Playstation
519,2018-10-04 22:31:09,4327506,516000,106327483,4101182,Playstation
445,2018-10-04 23:01:13,25845230,404000,106329551,4101182,Playstation
1359,2018-10-04 23:55:21,3650889,498000,117231463,4101182,Playstation
740,2018-10-05 00:43:01,19277342,516000,101575773,4101182,Playstation
607,2018-10-05 01:45:38,1392499,556000,117378654,4101182,Playstation
1362,2018-10-05 02:19:44,8926992,498000,117231463,4101182,Playstation
253,2018-10-05 07:11:03,4327506,516000,110079774,4101182,Playstation
282,2018-10-05 07:29:44,4327506,516000,110079774,4101182,Playstation
1417,2018-10-05 09:39:53,8582236,556000,119101160,4101182,Playstation
706,2018-10-05 11:16:32,3060374,516000,101575773,4101182,Playstation
229,2018-10-05 11:38:09,25852326,516000,110079774,4101182,Playstation
1041,2018-10-05 12:07:59,24046742,404000,109012990,4101182,Playstation
610,2018-10-05 12:13:35,11744095,556000,117378654,4101182,Playstation
230,2018-10-05 12:14:18,25851936,516000,110079774,4101182,Playstation
905,2018-10-05 12:19:59,11744095,556000,119107306,4101182,Playstation
521,2018-10-05 13:03:02,16104775,516000,106327483,4101182,Playstation
469,2018-10-05 14:10:21,6799136,404000,106329551,4101182,Playstation
261,2018-10-05 14:39:12,16267899,516000,110079774,4101182,Playstation
655,2018-10-05 15:02:40,15849873,516000,101575773,4101182,Playstation
1430,2018-10-05 15:13:51,4826434,556000,119101160,4101182,Playstation
1021,2018-10-05 16:24:40,17496529,404000,109012990,4101182,Playstation
1367,2018-10-05 18:26:53,3150319,498000,117231463,4101182,Playstation
290,2018-10-05 19:08:46,7877658,516000,110079774,4101182,Playstation
291,2018-10-05 19:12:34,7877658,516000,110079774,4101182,Playstation
217,2018-10-05 21:11:03,25618973,516000,110079774,4101182,Playstation
527,2018-10-05 21:16:38,6149532,516000,106327483,4101182,Playstation
1403,2018-10-05 21:39:29,25856033,556000,119101160,4101182,Playstation
652,2018-10-05 21:58:04,2614818,516000,101575773,4101182,Playstation
1402,2018-10-05 22:13:27,9218622,556000,119101160,4101182,Playstation
1410,2018-10-05 23:34:14,13695292,556000,119101160,4101182,Playstation
741,2018-10-06 00:44:55,25304606,516000,101575773,4101182,Playstation
511,2018-10-06 13:38:09,1054000,576000,102589785,4101182,Playstation
517,2018-10-06 14:26:00,2545526,576000,102589785,4101182,Playstation
619,2018-10-06 15:19:59,2931975,398000,101173552,4101182,Playstation
729,2018-10-06 16:35:53,8528560,516000,101575773,4101182,Playstation
1406,2018-10-06 17:14:21,8967299,556000,119101160,4101182,Playstation
520,2018-10-06 21:42:30,1644347,516000,106327483,4101182,Playstation
904,2018-10-06 23:24:59,5359741,556000,119107306,4101182,Playstation
274,2018-10-06 23:36:23,3857771,516000,110079774,4101182,Playstation
988,2018-10-06 23:54:56,23157736,404000,109012990,4101182,Playstation
1025,2018-10-06 23:59:45,23157736,404000,109012990,4101182,Playstation
1425,2018-10-07 02:14:22,4310474,556000,119101160,4101182,Playstation
695,2018-10-07 13:05:13,15998156,516000,101575773,4101182,Playstation
514,2018-10-07 13:25:21,25241883,576000,102589785,4101182,Playstation
470,2018-10-07 14:08:02,5767256,404000,106329551,4101182,Playstation
1429,2018-10-07 14:26:37,25865728,556000,119101160,4101182,Playstation
730,2018-10-07 14:32:43,8205057,516000,101575773,4101182,Playstation
508,2018-10-07 14:36:06,25241883,576000,102589785,4101182,Playstation
509,2018-10-07 14:48:28,21978642,576000,102589785,4101182,Playstation
987,2018-10-07 15:19:05,5767256,404000,109012990,4101182,Playstation
248,2018-10-07 15:38:51,1590740,516000,110079774,4101182,Playstation
262,2018-10-07 15:48:48,1590740,516000,110079774,4101182,Playstation
656,2018-10-07 16:10:30,24391526,516000,101575773,4101182,Playstation
742,2018-10-07 16:53:04,14576973,516000,101575773,4101182,Playstation
1014,2018-10-07 18:37:03,16551197,404000,109012990,4101182,Playstation
378,2018-10-07 19:12:15,14644675,404000,106329551,4101182,Playstation
979,2018-10-07 19:55:28,17289134,404000,109012990,4101182,Playstation
166,2018-10-07 20:05:58,22233637,516000,110079774,4101182,Playstation
221,2018-10-07 21:15:50,1515061,516000,110079774,4101182,Playstation
775,2018-10-07 21:22:34,24044378,516000,101575773,4101182,Playstation
1401,2018-10-07 21:40:31,12074588,556000,119101160,4101182,Playstation
1054,2018-10-07 21:42:42,7987277,404000,109012990,4101182,Playstation
231,2018-10-07 21:54:50,8760690,516000,110079774,4101182,Playstation
776,2018-10-07 22:35:03,6801427,516000,101575773,4101182,Playstation
995,2018-10-07 23:05:36,2307545,404000,109012990,4101182,Playstation
1004,2018-10-07 23:30:10,2307545,404000,109012990,4101182,Playstation
612,2018-10-08 01:07:29,2611051,556000,117378654,4101182,Playstation
1424,2018-10-08 02:45:06,2611051,556000,119101160,4101182,Playstation
997,2018-10-08 03:52:42,8790365,404000,109012990,4101182,Playstation
653,2018-10-08 04:49:05,19067036,516000,101575773,4101182,Playstation
563,2018-10-08 10:16:21,22641983,410000,102052939,4101182,Playstation
1419,2018-10-08 10:50:39,2611051,556000,119101160,4101182,Playstation
240,2018-10-08 11:12:17,2461813,516000,110079774,4101182,Playstation
167,2018-10-08 11:58:44,14344373,516000,110079774,4101182,Playstation
526,2018-10-08 12:41:53,9218638,516000,106327483,4101182,Playstation
1360,2018-10-08 14:12:56,1009758,498000,117231463,4101182,Playstation
1356,2018-10-08 14:14:23,23686518,498000,117231463,4101182,Playstation
222,2018-10-08 15:05:34,1203531,516000,110079774,4101182,Playstation
235,2018-10-08 16:25:29,1588773,516000,110079774,4101182,Playstation
635,2018-10-08 16:26:05,18584535,516000,101575773,4101182,Playstation
1413,2018-10-08 16:55:14,5073727,556000,119101160,4101182,Playstation
1407,2018-10-08 18:16:09,2611051,556000,119101160,4101182,Playstation
976,2018-10-08 19:03:45,1843196,404000,109012990,4101182,Playstation
1435,2018-10-08 19:44:47,2470217,556000,119101160,4101182,Playstation
1434,2018-10-08 20:53:44,1492727,556000,119101160,4101182,Playstation
1052,2018-10-08 22:54:51,1423220,404000,109012990,4101182,Playstation
1369,2018-10-09 00:22:24,12584239,498000,117231463,4101182,Playstation
1420,2018-10-09 00:49:17,4491660,556000,119101160,4101182,Playstation
525,2018-10-09 11:34:12,2062514,516000,106327483,4101182,Playstation
1017,2018-10-09 12:11:59,1232313,404000,109012990,4101182,Playstation
213,2018-10-09 12:33:42,11527107,516000,110079774,4101182,Playstation
264,2018-10-09 12:50:03,25601561,516000,110079774,4101182,Playstation
900,2018-10-09 13:41:46,6992097,556000,119107306,4101182,Playstation
1404,2018-10-09 15:37:46,15423146,556000,119101160,4101182,Playstation
614,2018-10-09 15:49:19,15423146,556000,117378654,4101182,Playstation
1405,2018-10-09 16:00:58,19405938,556000,119101160,4101182,Playstation
977,2018-10-09 16:31:43,9009223,404000,109012990,4101182,Playstation
1358,2018-10-09 17:00:05,12584239,498000,117231463,4101182,Playstation
187,2018-10-09 18:13:17,9036247,516000,110079774,4101182,Playstation
671,2018-10-09 18:45:35,5905631,516000,101575773,4101182,Playstation
613,2018-10-09 18:55:01,2559804,556000,117378654,4101182,Playstation
1423,2018-10-09 19:28:25,2611051,556000,119101160,4101182,Playstation
1366,2018-10-09 19:50:10,14276635,498000,117231463,4101182,Playstation
696,2018-10-09 20:04:59,5167357,516000,101575773,4101182,Playstation
1042,2018-10-09 20:05:13,1423220,404000,109012990,4101182,Playstation
1043,2018-10-09 20:08:07,1423220,404000,109012990,4101182,Playstation
1411,2018-10-09 20:24:33,14019172,556000,119101160,4101182,Playstation
522,2018-10-09 20:32:20,2280130,516000,106327483,4101182,Playstation
1432,2018-10-09 21:14:20,7112386,556000,119101160,4101182,Playstation
606,2018-10-09 21:20:52,10587839,556000,117378654,4101182,Playstation
283,2018-10-09 21:26:07,20261074,516000,110079774,4101182,Playstation
1044,2018-10-09 21:42:08,5532622,404000,109012990,4101182,Playstation
1408,2018-10-09 22:01:30,4732730,556000,119101160,4101182,Playstation
1409,2018-10-09 22:09:01,4732730,556000,119101160,4101182,Playstation
1414,2018-10-09 22:37:35,3122959,556000,119101160,4101182,Playstation
208,2018-10-09 22:42:19,5128920,516000,110079774,4101182,Playstation
1415,2018-10-09 22:47:26,3747221,556000,119101160,4101182,Playstation
1416,2018-10-09 23:03:49,25361250,556000,119101160,4101182,Playstation
1364,2018-10-09 23:41:53,3367937,498000,117231463,4101182,Playstation
657,2018-10-10 00:23:04,16086318,516000,101575773,4101182,Playstation
1426,2018-10-10 02:33:50,2569778,556000,119101160,4101182,Playstation
1418,2018-10-10 05:02:09,2470217,556000,119101160,4101182,Playstation
893,2018-10-10 09:36:02,2062514,556000,119107306,4101182,Playstation
1000,2018-10-10 09:36:28,20092240,404000,109012990,4101182,Playstation
227,2018-10-10 09:55:49,8779005,516000,110079774,4101182,Playstation
1412,2018-10-10 10:20:36,25887121,556000,119101160,4101182,Playstation
894,2018-10-10 11:04:31,25887624,556000,119107306,4101182,Playstation
636,2018-10-10 11:38:45,3725709,516000,101575773,4101182,Playstation
183,2018-10-10 12:12:24,2297362,516000,110079774,4101182,Playstation
249,2018-10-10 12:18:33,2297362,516000,110079774,4101182,Playstation
250,2018-10-10 12:24:13,2297362,516000,110079774,4101182,Playstation
751,2018-10-10 12:29:59,22040431,516000,101575773,4101182,Playstation
637,2018-10-10 12:46:39,5455933,516000,101575773,4101182,Playstation
638,2018-10-10 13:16:14,16757360,516000,101575773,4101182,Playstation
996,2018-10-10 14:43:42,5331420,404000,109012990,4101182,Playstation
284,2018-10-10 15:05:44,2351979,516000,110079774,4101182,Playstation
285,2018-10-10 15:09:46,6687460,516000,110079774,4101182,Playstation
1365,2018-10-10 15:17:31,4204128,498000,117231463,4101182,Playstation
286,2018-10-10 15:34:35,1690420,516000,110079774,4101182,Playstation
188,2018-10-10 15:47:06,1652706,516000,110079774,4101182,Playstation
528,2018-10-10 16:28:49,25829980,516000,106327483,4101182,Playstation
536,2018-10-10 16:31:09,25823480,516000,106327483,4101182,Playstation
532,2018-10-10 16:33:09,25757031,516000,106327483,4101182,Playstation
533,2018-10-10 16:36:16,25823646,516000,106327483,4101182,Playstation
529,2018-10-10 16:39:00,25823504,516000,106327483,4101182,Playstation
631,2018-10-10 17:47:40,25891386,516000,101575773,4101182,Playstation
168,2018-10-10 17:48:18,6687460,516000,110079774,4101182,Playstation
214,2018-10-10 19:35:31,25892255,516000,110079774,4101182,Playstation
1005,2018-10-10 20:43:31,7432380,404000,109012990,4101182,Playstation
1006,2018-10-10 20:48:07,8685573,404000,109012990,4101182,Playstation
275,2018-10-10 21:04:19,20431472,516000,110079774,4101182,Playstation
1038,2018-10-10 21:24:17,13036553,404000,109012990,4101182,Playstation
209,2018-10-10 21:24:21,4073246,516000,110079774,4101182,Playstation
276,2018-10-10 22:57:45,3248820,516000,110079774,4101182,Playstation
1011,2018-10-10 22:58:51,11462393,404000,109012990,4101182,Playstation
236,2018-10-10 23:26:24,5080990,516000,110079774,4101182,Playstation
237,2018-10-10 23:26:43,25895366,516000,110079774,4101182,Playstation
723,2018-10-11 12:05:30,21686506,516000,101575773,4101182,Playstation
539,2018-10-11 12:54:40,2109643,516000,106327483,4101182,Playstation
1047,2018-10-11 13:00:02,3669372,404000,109012990,4101182,Playstation
697,2018-10-11 13:12:14,13002087,516000,101575773,4101182,Playstation
1048,2018-10-11 13:25:44,23157736,404000,109012990,4101182,Playstation
1049,2018-10-11 13:27:10,23825949,404000,109012990,4101182,Playstation
1050,2018-10-11 13:30:01,16975701,404000,109012990,4101182,Playstation
752,2018-10-11 13:56:53,8319023,516000,101575773,4101182,Playstation
764,2018-10-11 19:26:55,11308887,516000,101575773,4101182,Playstation
717,2018-10-11 21:23:10,14038298,516000,101575773,4101182,Playstation
669,2018-10-11 23:17:04,8149125,516000,101575773,4101182,Playstation
311,2018-10-12 00:09:58,24415964,478000,103101524,4101182,Playstation
799,2018-10-12 01:31:22,23658688,516000,101575773,4101182,Playstation
698,2018-10-12 02:04:15,3443168,516000,101575773,4101182,Playstation
733,2018-10-12 04:48:46,5455933,516000,101575773,4101182,Playstation
393,2018-10-12 07:54:07,2006874,404000,106329551,4101182,Playstation
734,2018-10-12 11:14:08,19187662,516000,101575773,4101182,Playstation
785,2018-10-12 14:01:00,24077649,516000,101575773,4101182,Playstation
786,2018-10-12 14:19:26,25462861,516000,101575773,4101182,Playstation
787,2018-10-12 14:28:50,25907340,516000,101575773,4101182,Playstation
672,2018-10-12 15:01:01,25829980,516000,101575773,4101182,Playstation
709,2018-10-12 16:32:29,25907800,516000,101575773,4101182,Playstation
710,2018-10-12 18:17:29,12510468,516000,101575773,4101182,Playstation
451,2018-10-12 18:48:11,15328403,404000,106329551,4101182,Playstation
405,2018-10-12 18:53:56,15328403,404000,106329551,4101182,Playstation
690,2018-10-12 19:38:53,4073246,516000,101575773,4101182,Playstation
632,2018-10-12 23:40:47,1540463,516000,101575773,4101182,Playstation
784,2018-10-13 01:02:42,23087478,516000,101575773,4101182,Playstation
694,2018-10-13 17:17:05,3780562,516000,101575773,4101182,Playstation
748,2018-10-13 17:29:05,7792391,516000,101575773,4101182,Playstation
460,2018-10-13 18:21:51,10649112,404000,106329551,4101182,Playstation
735,2018-10-13 22:13:05,20430704,516000,101575773,4101182,Playstation
394,2018-10-13 23:51:51,4699093,404000,106329551,4101182,Playstation
502,2018-10-14 02:37:33,6666639,404000,106329551,4101182,Playstation
715,2018-10-14 13:10:16,3007424,516000,101575773,4101182,Playstation
725,2018-10-14 15:28:16,3070720,516000,101575773,4101182,Playstation
471,2018-10-14 20:05:59,5411329,404000,106329551,4101182,Playstation
718,2018-10-14 21:11:37,23518876,516000,101575773,4101182,Playstation
719,2018-10-14 21:26:48,2901088,516000,101575773,4101182,Playstation
389,2018-10-14 21:27:21,25911028,404000,106329551,4101182,Playstation
421,2018-10-14 21:39:39,23001828,404000,106329551,4101182,Playstation
798,2018-10-15 09:20:45,1697766,516000,101575773,4101182,Playstation
361,2018-10-15 11:33:59,25911028,404000,106329551,4101182,Playstation
682,2018-10-15 11:51:21,5684381,516000,101575773,4101182,Playstation
391,2018-10-15 12:29:53,9218622,404000,106329551,4101182,Playstation
392,2018-10-15 12:37:45,2056555,404000,106329551,4101182,Playstation
379,2018-10-15 12:41:22,18052417,404000,106329551,4101182,Playstation
380,2018-10-15 12:42:53,23825949,404000,106329551,4101182,Playstation
399,2018-10-15 13:15:03,8443306,404000,106329551,4101182,Playstation
407,2018-10-15 14:17:04,24679764,404000,106329551,4101182,Playstation
767,2018-10-15 15:52:56,1633916,516000,101575773,4101182,Playstation
503,2018-10-15 16:54:51,6242675,404000,106329551,4101182,Playstation
749,2018-10-15 17:47:51,2098103,516000,101575773,4101182,Playstation
788,2018-10-15 17:52:51,5140546,516000,101575773,4101182,Playstation
736,2018-10-15 22:24:18,25908901,516000,101575773,4101182,Playstation
754,2018-10-15 23:35:27,24935911,516000,101575773,4101182,Playstation
755,2018-10-15 23:39:55,5806483,516000,101575773,4101182,Playstation
363,2018-10-16 00:17:44,1624537,404000,106329551,4101182,Playstation
364,2018-10-16 00:21:27,18052417,404000,106329551,4101182,Playstation
408,2018-10-16 03:49:33,1603132,404000,106329551,4101182,Playstation
639,2018-10-16 03:59:26,16373670,516000,101575773,4101182,Playstation
668,2018-10-16 09:34:30,11921345,516000,101575773,4101182,Playstation
479,2018-10-16 09:59:16,6242675,404000,106329551,4101182,Playstation
777,2018-10-16 10:22:19,3126138,516000,101575773,4101182,Playstation
449,2018-10-16 10:49:35,9218622,404000,106329551,4101182,Playstation
428,2018-10-16 10:55:46,8443306,404000,106329551,4101182,Playstation
381,2018-10-16 11:05:17,23825949,404000,106329551,4101182,Playstation
382,2018-10-16 11:10:27,2056555,404000,106329551,4101182,Playstation
670,2018-10-16 11:18:52,1157112,516000,101575773,4101182,Playstation
778,2018-10-16 11:40:13,17160209,516000,101575773,4101182,Playstation
712,2018-10-16 12:45:58,2147452,516000,101575773,4101182,Playstation
713,2018-10-16 13:10:28,25937808,516000,101575773,4101182,Playstation
756,2018-10-16 13:27:35,9054424,516000,101575773,4101182,Playstation
494,2018-10-16 14:17:04,2963001,404000,106329551,4101182,Playstation
