,biz_dt,mid,price,prodNo,dcateCd,dcateNm
1073,2018-10-10 10:45:55,2532967,168000,101158787,4104294,이외 브랜드
1242,2018-10-10 10:58:16,19649462,299000,100101298,4104294,이외 브랜드
968,2018-10-10 11:10:04,16390700,119000,116337763,4104294,이외 브랜드
1095,2018-10-10 11:55:01,17381479,189000,101353899,4104294,이외 브랜드
320,2018-10-10 12:05:02,17381479,154900,101577289,4104294,이외 브랜드
602,2018-10-10 12:16:14,2283730,119000,100227539,4104294,이외 브랜드
1303,2018-10-10 12:42:16,19984278,969000,116207002,4104294,이외 브랜드
1330,2018-10-10 13:18:22,23063396,629000,110272745,4104294,이외 브랜드
93,2018-10-10 16:19:58,25890461,689000,116208767,4104294,이외 브랜드
1438,2018-10-10 18:04:16,3138236,649000,100231497,4104294,이외 브랜드
1297,2018-10-10 18:07:47,21721692,359000,100230823,4104294,이외 브랜드
109,2018-10-10 19:08:32,4777452,359000,100134286,4104294,이외 브랜드
1223,2018-10-10 20:48:11,1865548,209000,106996831,4104294,이외 브랜드
1371,2018-10-10 21:08:07,9672569,189000,101619972,4104294,이외 브랜드
1461,2018-10-10 21:27:05,16985103,479000,100231628,4104294,이외 브랜드
974,2018-10-10 21:31:33,2255518,99000,106216044,4104294,이외 브랜드
330,2018-10-10 22:05:57,7225045,989000,111648598,4104294,이외 브랜드
30,2018-10-10 22:09:21,1503368,159000,111641449,4104294,이외 브랜드
816,2018-10-10 23:11:11,1184814,189000,100227960,4104294,이외 브랜드
1309,2018-10-10 23:36:33,16254683,969000,116207002,4104294,이외 브랜드
1450,2018-10-10 23:50:46,3235768,599000,100229504,4104294,이외 브랜드
858,2018-10-11 00:30:19,3044993,119000,120401802,4104294,이외 브랜드
66,2018-10-11 09:13:26,20263905,699000,100231592,4104294,이외 브랜드
1318,2018-10-11 10:50:05,22566229,139000,100043276,4104294,이외 브랜드
872,2018-10-11 10:56:28,6569977,119000,120401802,4104294,이외 브랜드
1449,2018-10-11 10:56:31,4658174,599000,100229504,4104294,이외 브랜드
59,2018-10-11 11:21:42,12088888,113900,117306565,4104294,이외 브랜드
823,2018-10-11 11:46:10,10100625,149000,114213775,4104294,이외 브랜드
1206,2018-10-11 12:51:26,3612037,168000,100377446,4104294,이외 브랜드
1267,2018-10-11 12:56:02,3681884,359000,107490799,4104294,이외 브랜드
865,2018-10-11 13:06:20,19902281,119000,120401802,4104294,이외 브랜드
333,2018-10-11 14:20:54,18973995,459000,100351374,4104294,이외 브랜드
69,2018-10-11 15:37:32,25016972,699000,100231592,4104294,이외 브랜드
67,2018-10-11 15:42:27,25016972,699000,100231592,4104294,이외 브랜드
70,2018-10-11 15:46:53,25016972,699000,100231592,4104294,이외 브랜드
1452,2018-10-11 17:46:52,10435912,599000,100229504,4104294,이외 브랜드
1448,2018-10-11 17:48:42,2064375,599000,100229504,4104294,이외 브랜드
867,2018-10-11 18:09:35,1590770,119000,120401802,4104294,이외 브랜드
868,2018-10-11 19:30:14,2896125,119000,120401802,4104294,이외 브랜드
870,2018-10-11 19:47:20,13847756,119000,120401802,4104294,이외 브랜드
871,2018-10-11 21:36:36,7153037,119000,120401802,4104294,이외 브랜드
841,2018-10-11 21:52:16,5128197,299000,117571087,4104294,이외 브랜드
1249,2018-10-11 23:17:28,19012781,209000,100342458,4104294,이외 브랜드
1250,2018-10-11 23:44:01,19012781,209000,100342458,4104294,이외 브랜드
811,2018-10-12 01:18:52,19692630,189000,100227960,4104294,이외 브랜드
16,2018-10-12 02:02:02,20045226,325000,100539910,4104294,이외 브랜드
318,2018-10-12 02:06:23,18086220,226000,101114521,4104294,이외 브랜드
857,2018-10-12 04:49:43,14270168,119000,120401802,4104294,이외 브랜드
305,2018-10-12 10:16:02,5662945,159000,100227779,4104294,이외 브랜드
862,2018-10-12 10:19:09,14473928,119000,120401802,4104294,이외 브랜드
825,2018-10-12 10:25:10,11358179,149000,114213775,4104294,이외 브랜드
877,2018-10-12 10:52:37,6823477,119000,120401802,4104294,이외 브랜드
824,2018-10-12 11:56:13,11899856,149000,114213775,4104294,이외 브랜드
1264,2018-10-12 12:21:55,25906425,359000,107490799,4104294,이외 브랜드
866,2018-10-12 12:23:15,1590770,119000,120401802,4104294,이외 브랜드
1453,2018-10-12 13:23:04,1167947,599000,100229504,4104294,이외 브랜드
1394,2018-10-12 14:10:38,17219011,239000,114213833,4104294,이외 브랜드
869,2018-10-12 16:23:45,17106527,119000,120401802,4104294,이외 브랜드
1392,2018-10-12 20:30:29,10446780,149000,114244453,4104294,이외 브랜드
1347,2018-10-12 23:19:37,25910663,255000,100538632,4104294,이외 브랜드
343,2018-10-13 00:05:34,5264941,139000,114231705,4104294,이외 브랜드
1238,2018-10-13 08:21:40,11449850,239000,120402353,4104294,이외 브랜드
861,2018-10-13 14:15:12,6977769,119000,120401802,4104294,이외 브랜드
42,2018-10-13 14:29:10,5229288,113900,117306565,4104294,이외 브랜드
80,2018-10-13 15:21:59,16343065,239000,100445247,4104294,이외 브랜드
1086,2018-10-13 16:20:43,8302909,169000,105456045,4104294,이외 브랜드
1287,2018-10-13 16:59:16,10776736,359000,100230823,4104294,이외 브랜드
1286,2018-10-13 17:24:30,1682570,12900,114020771,4104294,이외 브랜드
852,2018-10-13 17:49:18,12633451,119000,120401802,4104294,이외 브랜드
853,2018-10-13 17:51:10,12633451,119000,120401802,4104294,이외 브랜드
72,2018-10-13 18:13:15,18260049,239000,100445247,4104294,이외 브랜드
854,2018-10-13 19:00:26,17559323,119000,120401802,4104294,이외 브랜드
1066,2018-10-13 19:50:51,25915332,148000,114074970,4104294,이외 브랜드
859,2018-10-13 21:21:26,25915900,119000,120401802,4104294,이외 브랜드
1262,2018-10-13 23:59:31,4407051,359000,107490799,4104294,이외 브랜드
863,2018-10-14 07:06:58,22610380,119000,120401802,4104294,이외 브랜드
1380,2018-10-14 14:09:53,18133877,299000,100450445,4104294,이외 브랜드
1385,2018-10-14 15:14:08,7697306,119000,100342428,4104294,이외 브랜드
1225,2018-10-14 16:06:58,7697306,119000,100342286,4104294,이외 브랜드
1293,2018-10-14 16:51:00,21048672,359000,100230823,4104294,이외 브랜드
1352,2018-10-14 17:18:31,14277316,255000,100538632,4104294,이외 브랜드
38,2018-10-14 18:01:03,21553960,113900,117306565,4104294,이외 브랜드
1319,2018-10-14 18:54:05,2411590,139000,100043276,4104294,이외 브랜드
1316,2018-10-14 19:11:04,2411590,139000,100043276,4104294,이외 브랜드
1257,2018-10-14 22:23:52,4804400,359000,107490799,4104294,이외 브랜드
1236,2018-10-14 23:18:59,8929314,239000,120402353,4104294,이외 브랜드
1232,2018-10-14 23:56:27,2882348,279000,100448800,4104294,이외 브랜드
1395,2018-10-15 08:58:01,2289643,157000,114222756,4104294,이외 브랜드
303,2018-10-15 09:23:46,21029648,379000,100134339,4104294,이외 브랜드
855,2018-10-15 10:42:00,1453606,119000,120401802,4104294,이외 브랜드
812,2018-10-15 10:48:42,14044530,189000,100227960,4104294,이외 브랜드
325,2018-10-15 11:26:31,25922590,239000,100172930,4104294,이외 브랜드
121,2018-10-15 11:58:40,21662436,74400,100189893,4104294,이외 브랜드
588,2018-10-15 13:14:36,1757234,359000,100274666,4104294,이외 브랜드
1205,2018-10-15 14:56:24,25927622,168000,100377446,4104294,이외 브랜드
1187,2018-10-15 16:16:15,9079448,249000,101624945,4104294,이외 브랜드
1321,2018-10-15 16:17:40,9079448,175000,100051565,4104294,이외 브랜드
1437,2018-10-15 19:07:44,3646003,649000,100231497,4104294,이외 브랜드
1079,2018-10-15 20:42:01,4840884,169000,101158787,4104294,이외 브랜드
1234,2018-10-15 22:45:09,24161637,239000,114213803,4104294,이외 브랜드
875,2018-10-15 23:28:40,3692953,119000,120401802,4104294,이외 브랜드
321,2018-10-16 00:46:25,21718870,154900,101577289,4104294,이외 브랜드
41,2018-10-16 02:57:05,6030698,113900,117306565,4104294,이외 브랜드
873,2018-10-16 08:37:12,10984858,119000,120401802,4104294,이외 브랜드
1162,2018-10-16 09:45:09,7847372,157000,114222284,4104294,이외 브랜드
878,2018-10-16 09:50:14,23142472,119000,120401802,4104294,이외 브랜드
120,2018-10-16 10:01:57,25937265,74400,100189893,4104294,이외 브랜드
154,2018-10-16 10:35:25,8134566,799000,114330845,4104294,이외 브랜드
1454,2018-10-16 10:54:11,1167947,599000,100229504,4104294,이외 브랜드
860,2018-10-16 10:59:36,6823477,119000,120401802,4104294,이외 브랜드
1268,2018-10-16 11:27:04,16660562,359000,107490799,4104294,이외 브랜드
348,2018-10-16 11:40:18,12974148,139000,114231705,4104294,이외 브랜드
344,2018-10-16 11:41:48,12974148,139000,114231705,4104294,이외 브랜드
1458,2018-10-16 12:06:42,1167947,479000,100231628,4104294,이외 브랜드
115,2018-10-16 13:00:23,25939013,499000,101158046,4104294,이외 브랜드
1074,2018-10-16 13:09:34,1021530,169000,101158787,4104294,이외 브랜드
1378,2018-10-16 15:08:34,7386679,289000,113061145,4104294,이외 브랜드
1165,2018-10-16 15:11:58,22396421,139000,100227679,4104294,이외 브랜드
864,2018-10-16 15:30:30,12009892,119000,120401802,4104294,이외 브랜드
1176,2018-10-16 16:10:38,21944197,219000,100364713,4104294,이외 브랜드
1185,2018-10-16 16:47:15,14610558,249000,101624945,4104294,이외 브랜드
876,2018-10-16 18:48:50,5545442,119000,120401802,4104294,이외 브랜드
1077,2018-10-16 19:29:17,25585956,169000,101158787,4104294,이외 브랜드
68,2018-10-16 20:09:28,16222156,699000,100231592,4104294,이외 브랜드
1214,2018-10-16 21:23:10,4981236,168000,100377446,4104294,이외 브랜드
1207,2018-10-16 21:34:38,4981236,168000,100377446,4104294,이외 브랜드
304,2018-10-16 23:01:00,5746441,379000,100134339,4104294,이외 브랜드
1377,2018-10-16 23:10:10,25931267,289000,113061145,4104294,이외 브랜드
128,2018-10-16 23:16:01,25944452,219000,100228871,4104294,이외 브랜드
36,2018-10-17 00:55:13,19178981,159000,121023103,4104294,이외 브랜드
1393,2018-10-17 06:41:17,21362387,149000,114244453,4104294,이외 브랜드
73,2018-10-17 07:48:31,3689638,239000,100445247,4104294,이외 브랜드
1237,2018-10-17 10:13:22,24799705,239000,120402353,4104294,이외 브랜드
22,2018-10-17 12:20:54,21800698,114000,100077174,4104294,이외 브랜드
157,2018-10-17 13:13:04,25948330,635000,108763599,4104294,이외 브랜드
814,2018-10-17 14:39:27,4978895,189000,100227960,4104294,이외 브랜드
598,2018-10-17 16:16:52,22444868,269000,121423251,4104294,이외 브랜드
571,2018-10-17 16:29:06,14472829,399000,100230926,4104294,이외 브랜드
3,2018-10-17 16:39:53,5405371,789000,116208590,4104294,이외 브랜드
1230,2018-10-17 17:00:12,6326143,629000,121524317,4104294,이외 브랜드
74,2018-10-17 17:14:25,10605385,239000,100445247,4104294,이외 브랜드
1233,2018-10-17 18:15:48,3402686,279000,100448800,4104294,이외 브랜드
1212,2018-10-17 19:04:50,14955532,168000,100377446,4104294,이외 브랜드
953,2018-10-17 19:08:19,21092262,119000,116337763,4104294,이외 브랜드
1247,2018-10-17 19:21:16,3626995,248950,121693267,4104294,이외 브랜드
1235,2018-10-17 19:26:55,18690802,239000,120402353,4104294,이외 브랜드
1269,2018-10-17 19:51:41,7737481,359000,107490799,4104294,이외 브랜드
1283,2018-10-17 19:56:31,3626995,259370,121688504,4104294,이외 브랜드
46,2018-10-17 23:34:12,6398175,113900,117306565,4104294,이외 브랜드
856,2018-10-17 23:46:11,11997834,119000,120401802,4104294,이외 브랜드
104,2018-10-18 00:41:21,2057474,689000,116208767,4104294,이외 브랜드
1312,2018-10-18 00:46:18,25956180,969000,116207002,4104294,이외 브랜드
1209,2018-10-18 01:19:07,1799295,168000,100377446,4104294,이외 브랜드
1204,2018-10-18 01:42:17,1799295,168000,100377446,4104294,이외 브랜드
1082,2018-10-18 09:44:32,6780414,284000,121607989,4104294,이외 브랜드
15,2018-10-18 10:16:27,13302035,325000,100539910,4104294,이외 브랜드
1202,2018-10-18 10:25:21,3087790,168000,100377446,4104294,이외 브랜드
1300,2018-10-18 11:02:37,25956180,969000,116207002,4104294,이외 브랜드
972,2018-10-18 11:14:28,11244681,99000,106216044,4104294,이외 브랜드
47,2018-10-18 11:52:16,3561365,113900,117306565,4104294,이외 브랜드
1396,2018-10-18 12:11:44,4198956,157000,114222756,4104294,이외 브랜드
554,2018-10-18 12:32:26,22546211,259000,120862707,4104294,이외 브랜드
555,2018-10-18 12:35:08,22546211,259000,120862707,4104294,이외 브랜드
822,2018-10-18 12:36:04,13566507,279000,100229346,4104294,이외 브랜드
1260,2018-10-18 12:45:15,5744000,359000,107490799,4104294,이외 브랜드
1170,2018-10-18 12:46:03,10074588,179000,107277081,4104294,이외 브랜드
908,2018-10-18 13:29:43,22230657,669000,116209700,4104294,이외 브랜드
1265,2018-10-18 14:31:09,1531364,359000,107490799,4104294,이외 브랜드
1172,2018-10-18 14:53:52,23657489,179000,107277081,4104294,이외 브랜드
580,2018-10-18 14:56:28,5944758,311450,121693333,4104294,이외 브랜드
601,2018-10-18 14:58:23,5990407,279000,100822610,4104294,이외 브랜드
1273,2018-10-18 15:26:52,7737481,359000,107490799,4104294,이외 브랜드
313,2018-10-18 15:49:10,4328551,280200,121693280,4104294,이외 브랜드
1298,2018-10-18 16:06:37,24475265,359000,100230823,4104294,이외 브랜드
507,2018-10-18 16:14:54,22231233,13500,120318261,4104294,이외 브랜드
78,2018-10-18 16:25:04,12794036,239000,100445247,4104294,이외 브랜드
1213,2018-10-18 16:27:24,2369589,168000,100377446,4104294,이외 브랜드
1304,2018-10-18 16:53:50,25964182,969000,116207002,4104294,이외 브랜드
1093,2018-10-18 17:24:33,10927231,209000,100342468,4104294,이외 브랜드
1339,2018-10-18 17:54:15,16099900,189000,100822566,4104294,이외 브랜드
35,2018-10-18 18:10:49,19178981,159000,121023103,4104294,이외 브랜드
958,2018-10-18 18:31:55,5305021,119000,116337763,4104294,이외 브랜드
1231,2018-10-18 19:17:04,11777657,629000,121524317,4104294,이외 브랜드
312,2018-10-18 19:55:49,5344647,280200,121693280,4104294,이외 브랜드
1336,2018-10-18 20:36:38,16107723,189000,100822566,4104294,이외 브랜드
1184,2018-10-18 20:57:35,25966010,249000,101624945,4104294,이외 브랜드
1248,2018-10-18 22:06:00,13047457,289000,100101120,4104294,이외 브랜드
584,2018-10-18 22:29:00,3948766,249000,121607503,4104294,이외 브랜드
1210,2018-10-18 22:47:37,16232798,168000,100377446,4104294,이외 브랜드
583,2018-10-18 22:50:25,25061446,249000,121607503,4104294,이외 브랜드
1310,2018-10-18 23:07:14,25952687,969000,116207002,4104294,이외 브랜드
306,2018-10-18 23:16:45,6475446,159000,100227779,4104294,이외 브랜드
12,2018-10-18 23:23:45,2712720,789000,116208590,4104294,이외 브랜드
0,2018-10-18 23:29:48,25967219,789000,116208590,4104294,이외 브랜드
13,2018-10-18 23:34:39,17705592,789000,116208590,4104294,이외 브랜드
126,2018-10-18 23:35:46,2145765,219000,100228871,4104294,이외 브랜드
1193,2018-10-18 23:59:19,7668156,249000,120866598,4104294,이외 브랜드
955,2018-10-19 00:17:06,25554105,119000,116337763,4104294,이외 브랜드
1,2018-10-19 00:24:30,2712720,789000,116208590,4104294,이외 브랜드
8,2018-10-19 00:26:15,17705592,789000,116208590,4104294,이외 브랜드
1215,2018-10-19 00:55:11,21456205,168000,100377446,4104294,이외 브랜드
924,2018-10-19 08:14:48,20454924,239000,120833992,4104294,이외 브랜드
934,2018-10-19 08:41:48,17329316,119000,116337763,4104294,이외 브랜드
1178,2018-10-19 09:36:53,1371263,219000,100364713,4104294,이외 브랜드
964,2018-10-19 10:24:50,6175523,119000,116337763,4104294,이외 브랜드
329,2018-10-19 10:27:28,16730478,989000,111648598,4104294,이외 브랜드
1274,2018-10-19 10:52:27,20892302,359000,107490799,4104294,이외 브랜드
551,2018-10-19 11:12:28,24420242,109000,100077126,4104294,이외 브랜드
27,2018-10-19 11:33:10,12045155,539000,100231519,4104294,이외 브랜드
1290,2018-10-19 11:47:41,13254727,359000,100230823,4104294,이외 브랜드
326,2018-10-19 11:55:39,25970961,299000,100265113,4104294,이외 브랜드
926,2018-10-19 12:02:40,20349336,239000,120833992,4104294,이외 브랜드
1344,2018-10-19 13:16:07,10835844,259000,121608292,4104294,이외 브랜드
1345,2018-10-19 13:42:04,7103552,259000,121608292,4104294,이외 브랜드
127,2018-10-19 13:54:04,21754222,219000,100228871,4104294,이외 브랜드
1255,2018-10-19 14:03:05,7202887,359000,107490799,4104294,이외 브랜드
1440,2018-10-19 14:05:48,3515339,279000,115477550,4104294,이외 브랜드
1397,2018-10-19 14:58:03,24195842,157000,114222756,4104294,이외 브랜드
585,2018-10-19 16:38:11,23657489,249000,121607503,4104294,이외 브랜드
1224,2018-10-19 16:40:31,9993459,209000,106996831,4104294,이외 브랜드
918,2018-10-19 17:32:58,7260210,85000,106216066,4104294,이외 브랜드
328,2018-10-19 19:11:02,25974243,989000,111648598,4104294,이외 브랜드
31,2018-10-19 21:17:22,20943322,363540,121693936,4104294,이외 브랜드
347,2018-10-19 22:29:10,1953024,139000,114231705,4104294,이외 브랜드
86,2018-10-19 23:07:38,2623528,689000,116208767,4104294,이외 브랜드
1217,2018-10-20 00:53:12,19513250,168000,100377446,4104294,이외 브랜드
1306,2018-10-20 01:00:16,15199976,969000,116207002,4104294,이외 브랜드
112,2018-10-20 01:37:10,20361477,369000,116209510,4104294,이외 브랜드
1455,2018-10-20 11:25:21,5759791,479000,100231628,4104294,이외 브랜드
1196,2018-10-20 12:16:19,23136483,149000,100227917,4104294,이외 브랜드
628,2018-10-20 13:51:58,9708197,176040,121693240,4104294,이외 브랜드
909,2018-10-20 14:53:17,3011757,134370,121693312,4104294,이외 브랜드
1180,2018-10-20 15:06:35,25978987,219000,100364713,4104294,이외 브랜드
1459,2018-10-20 20:26:59,14071859,479000,100231628,4104294,이외 브랜드
1332,2018-10-20 20:55:07,1041642,389000,120863785,4104294,이외 브랜드
1279,2018-10-20 21:58:58,25988013,259370,121688504,4104294,이외 브랜드
629,2018-10-20 22:27:42,6383801,176040,121693240,4104294,이외 브랜드
1175,2018-10-21 00:36:05,13826097,219000,100364713,4104294,이외 브랜드
1302,2018-10-21 01:12:25,15073701,969000,116207002,4104294,이외 브랜드
135,2018-10-21 01:45:38,25990201,219000,100228871,4104294,이외 브랜드
1288,2018-10-21 14:47:59,7617069,359000,100230823,4104294,이외 브랜드
310,2018-10-21 14:54:21,21404435,229000,100820490,4104294,이외 브랜드
90,2018-10-21 15:54:38,25897625,689000,116208767,4104294,이외 브랜드
597,2018-10-21 16:33:41,10834509,269000,121423251,4104294,이외 브랜드
1087,2018-10-21 16:55:34,10834509,399000,121609541,4104294,이외 브랜드
125,2018-10-21 18:34:50,10973734,219000,100228871,4104294,이외 브랜드
1314,2018-10-21 18:59:23,22846153,279000,121608671,4104294,이외 브랜드
336,2018-10-21 19:54:48,24458075,459000,100351374,4104294,이외 브랜드
75,2018-10-21 22:31:21,3613323,239000,100445247,4104294,이외 브랜드
910,2018-10-21 23:49:53,16970186,134370,121693312,4104294,이외 브랜드
87,2018-10-22 03:09:31,3842220,689000,116208767,4104294,이외 브랜드
834,2018-10-22 05:25:44,2241623,279000,117571087,4104294,이외 브랜드
843,2018-10-22 09:20:47,13709401,279000,117571087,4104294,이외 브랜드
919,2018-10-22 09:43:36,20660950,85000,106216066,4104294,이외 브랜드
1089,2018-10-22 10:41:28,20664779,399000,121609541,4104294,이외 브랜드
846,2018-10-22 10:41:51,2557803,119000,101353159,4104294,이외 브랜드
840,2018-10-22 10:50:45,7054926,279000,117571087,4104294,이외 브랜드
616,2018-10-22 11:21:55,22658141,139000,100926733,4104294,이외 브랜드
346,2018-10-22 11:29:18,1018083,139000,114231705,4104294,이외 브랜드
556,2018-10-22 12:02:05,6171128,159000,100821926,4104294,이외 브랜드
1285,2018-10-22 12:02:52,20134749,259370,121688504,4104294,이외 브랜드
322,2018-10-22 12:04:19,21718870,154900,101577289,4104294,이외 브랜드
965,2018-10-22 12:51:53,1745842,119000,116337763,4104294,이외 브랜드
164,2018-10-22 13:30:17,15670430,186450,121693247,4104294,이외 브랜드
917,2018-10-22 13:39:30,3882613,85000,106216066,4104294,이외 브랜드
849,2018-10-22 13:45:01,14204078,119000,101353159,4104294,이외 브랜드
1343,2018-10-22 14:22:58,6894378,189000,100822566,4104294,이외 브랜드
1191,2018-10-22 14:44:20,26039992,269000,101162534,4104294,이외 브랜드
99,2018-10-22 14:48:50,15564489,689000,116208767,4104294,이외 브랜드
847,2018-10-22 15:25:20,1508586,119000,101353159,4104294,이외 브랜드
1197,2018-10-22 15:30:06,1384333,149000,100227917,4104294,이외 브랜드
1333,2018-10-22 17:45:57,1311101,189000,100822566,4104294,이외 브랜드
1198,2018-10-22 18:26:05,9217636,149000,100227917,4104294,이외 브랜드
920,2018-10-22 18:35:04,1901318,85000,106216066,4104294,이외 브랜드
114,2018-10-22 18:45:53,26034726,379000,122098354,4104294,이외 브랜드
1281,2018-10-22 19:41:24,3856963,259370,121688504,4104294,이외 브랜드
20,2018-10-22 19:50:41,20362994,209000,121587757,4104294,이외 브랜드
1195,2018-10-22 21:13:53,10002993,149000,100227917,4104294,이외 브랜드
60,2018-10-22 21:38:36,18857474,169000,121604708,4104294,이외 브랜드
1081,2018-10-22 21:42:50,18163528,169000,101158787,4104294,이외 브랜드
1226,2018-10-22 22:35:46,2227885,199000,115900719,4104294,이외 브랜드
163,2018-10-22 23:04:53,5684429,186450,121693247,4104294,이외 브랜드
65,2018-10-22 23:28:50,13177797,169000,121604708,4104294,이외 브랜드
1457,2018-10-23 07:25:51,6154640,479000,100231628,4104294,이외 브랜드
973,2018-10-23 08:24:59,9600303,99000,106216044,4104294,이외 브랜드
916,2018-10-23 09:17:11,2043296,85000,106216066,4104294,이외 브랜드
1256,2018-10-23 09:51:15,7947825,359000,107490799,4104294,이외 브랜드
1324,2018-10-23 11:51:42,14233965,179000,121606818,4104294,이외 브랜드
71,2018-10-23 12:56:06,8505503,239000,100445247,4104294,이외 브랜드
119,2018-10-23 12:59:53,25252192,74400,100189893,4104294,이외 브랜드
81,2018-10-23 13:02:28,8505503,239000,100445247,4104294,이외 브랜드
350,2018-10-23 13:48:59,8071593,235000,100538763,4104294,이외 브랜드
1240,2018-10-23 14:01:03,1530814,301040,121693284,4104294,이외 브랜드
1337,2018-10-23 14:17:38,26051940,189000,100822566,4104294,이외 브랜드
309,2018-10-23 14:51:14,4607474,229000,100820490,4104294,이외 브랜드
1174,2018-10-23 14:56:46,4607474,219000,100364713,4104294,이외 브랜드
6,2018-10-23 15:15:03,19196689,789000,116208590,4104294,이외 브랜드
314,2018-10-23 15:20:14,4414973,280200,121693280,4104294,이외 브랜드
1179,2018-10-23 16:33:54,13412297,219000,100364713,4104294,이외 브랜드
118,2018-10-23 17:19:45,24484245,74400,100189893,4104294,이외 브랜드
1169,2018-10-23 17:37:39,14745311,139000,100227679,4104294,이외 브랜드
299,2018-10-23 19:55:36,13041794,280200,121688519,4104294,이외 브랜드
1456,2018-10-23 19:59:18,20361605,479000,100231628,4104294,이외 브랜드
1372,2018-10-23 20:03:55,8696339,189000,101619972,4104294,이외 브랜드
1370,2018-10-23 20:06:39,8696339,189000,101619972,4104294,이외 브랜드
1346,2018-10-23 20:46:02,25012225,259000,121608292,4104294,이외 브랜드
594,2018-10-23 21:31:25,20406088,106900,116246620,4104294,이외 브랜드
1168,2018-10-23 21:43:13,7124231,139000,100227679,4104294,이외 브랜드
844,2018-10-23 22:22:11,19726473,279000,117571087,4104294,이외 브랜드
1258,2018-10-23 23:21:29,13825993,359000,107490799,4104294,이외 브랜드
838,2018-10-23 23:52:04,16561448,299000,117571087,4104294,이외 브랜드
1348,2018-10-24 00:06:39,15225902,255000,100538632,4104294,이외 브랜드
110,2018-10-24 00:31:03,26051689,359000,100134286,4104294,이외 브랜드
845,2018-10-24 01:45:22,25244131,299000,117571087,4104294,이외 브랜드
604,2018-10-24 02:22:48,23908471,249000,101574847,4104294,이외 브랜드
630,2018-10-24 05:24:56,11215926,176040,121693240,4104294,이외 브랜드
576,2018-10-24 05:57:27,6206075,259000,101729811,4104294,이외 브랜드
48,2018-10-24 08:55:33,5545542,113900,117306565,4104294,이외 브랜드
921,2018-10-24 10:12:12,18512810,85000,106216066,4104294,이외 브랜드
1338,2018-10-24 10:12:59,2669592,189000,100822566,4104294,이외 브랜드
1342,2018-10-24 10:24:14,1731961,189000,100822566,4104294,이외 브랜드
107,2018-10-24 11:28:32,4392852,269000,120867258,4104294,이외 브랜드
627,2018-10-24 11:57:13,3372413,176040,121693240,4104294,이외 브랜드
351,2018-10-24 12:03:08,22129300,245000,116208912,4104294,이외 브랜드
1229,2018-10-24 12:37:14,14357775,629000,121524317,4104294,이외 브랜드
50,2018-10-24 12:41:00,2307301,113900,117306565,4104294,이외 브랜드
1241,2018-10-24 12:44:27,3799094,301040,121693284,4104294,이외 브랜드
342,2018-10-24 12:45:04,24383812,269790,121693261,4104294,이외 브랜드
160,2018-10-24 12:58:02,26058081,635000,108763599,4104294,이외 브랜드
1278,2018-10-24 13:49:09,3799094,384370,121693926,4104294,이외 브랜드
56,2018-10-24 14:05:52,17019111,113900,117306565,4104294,이외 브랜드
1284,2018-10-24 14:17:06,1823408,259370,121688504,4104294,이외 브랜드
1376,2018-10-24 14:27:32,25696200,229000,100227985,4104294,이외 브랜드
84,2018-10-24 14:35:05,2421821,97900,100043153,4104294,이외 브랜드
10,2018-10-24 14:48:38,4398202,789000,116208590,4104294,이외 브랜드
1341,2018-10-24 15:07:51,1731961,189000,100822566,4104294,이외 브랜드
5,2018-10-24 15:44:10,26071823,789000,116208590,4104294,이외 브랜드
837,2018-10-24 16:07:44,25961215,299000,117571087,4104294,이외 브랜드
1391,2018-10-24 16:10:26,1393672,149000,114244453,4104294,이외 브랜드
1400,2018-10-24 16:33:05,13525676,157000,114222756,4104294,이외 브랜드
51,2018-10-24 16:49:10,4054055,113900,117306565,4104294,이외 브랜드
1386,2018-10-24 16:59:54,26056047,127000,107709786,4104294,이외 브랜드
805,2018-10-24 18:56:35,2583628,485000,116209266,4104294,이외 브랜드
1253,2018-10-24 19:14:18,21441699,139000,100822031,4104294,이외 브랜드
1354,2018-10-24 19:42:33,12039663,255000,100538632,4104294,이외 브랜드
106,2018-10-24 20:20:42,19731129,689000,116208767,4104294,이외 브랜드
1078,2018-10-24 21:23:33,25084884,169000,101158787,4104294,이외 브랜드
1252,2018-10-24 21:41:42,18488669,139000,100822031,4104294,이외 브랜드
1211,2018-10-24 22:01:44,11321733,168000,100377446,4104294,이외 브랜드
1163,2018-10-24 23:29:55,26075382,157000,114222284,4104294,이외 브랜드
1390,2018-10-24 23:37:01,8831113,129000,101905991,4104294,이외 브랜드
810,2018-10-24 23:47:02,26075460,189000,100227960,4104294,이외 브랜드
1199,2018-10-25 00:02:21,17235821,145000,100043289,4104294,이외 브랜드
573,2018-10-25 00:14:19,2660683,399000,100230926,4104294,이외 브랜드
49,2018-10-25 02:31:44,1728011,113900,117306565,4104294,이외 브랜드
850,2018-10-25 05:59:56,16662431,679000,114315192,4104294,이외 브랜드
156,2018-10-25 06:40:35,1144764,426040,121693228,4104294,이외 브랜드
91,2018-10-25 07:25:50,26077986,689000,116208767,4104294,이외 브랜드
1203,2018-10-25 07:28:09,4054132,168000,100377446,4104294,이외 브랜드
1387,2018-10-25 08:10:31,26073430,279000,100101854,4104294,이외 브랜드
1246,2018-10-25 09:38:28,7426587,248950,121693267,4104294,이외 브랜드
1245,2018-10-25 09:40:54,7426587,248950,121693267,4104294,이외 브랜드
25,2018-10-25 10:30:31,12183916,539000,100231519,4104294,이외 브랜드
