,index,dcateCd,rcp_diff,rcp_x,rcp_y,totalOrderUserCnt_x,totalOrderUserCnt_y
71,322,232070501,0.08219178082191701,0.0,0.08219178082191701,47.0,146
72,279,232063107,0.081521739130434,0.0,0.081521739130434,7.0,184
73,434,233030303,0.081075954169512,0.10732984293193701,0.188405797101449,382.0,1518
74,787,237020101,0.08079412876974301,0.077480916030534,0.15827504480027701,26200.0,34598
75,177,232051105,0.08031355566907002,0.097373883223535,0.17768743889260502,11081.0,19433
76,644,234010501,0.07962960575837799,0.06450991719622501,0.144139522954603,5193.0,19495
77,36,231030202,0.079274479959412,0.041095890410958,0.12037037037037,146.0,216
78,235,232061801,0.07765938233700599,0.08163265306122401,0.15929203539823,49.0,113
79,136,232050101,0.07701703603622599,0.06270411495754401,0.13972115099377,1531.0,3371
80,93,232010107,0.07688766114180501,0.08333333333333301,0.16022099447513802,12.0,181
81,678,235010102,0.076587338331001,0.08081791626095401,0.157405254591955,3081.0,12903
82,968,238030701,0.076581954630736,0.02097902097902,0.097560975609756,143.0,369
83,181,232060201,0.072547014985606,0.048387096774193006,0.12093411175979901,62.0,1199
84,571,233100101,0.07232114964073699,0.045454545454545005,0.117775695095282,44.0,3201
85,430,233030205,0.06957112576593602,0.054134443783462,0.12370556954939801,1681.0,3573
86,552,233090309,0.06927481215582101,0.030943785456420004,0.10021859761224101,1939.0,11894
87,1111,239020602,0.068965517241379,0.0,0.068965517241379,23.0,29
88,130,232040108,0.06714370900417402,0.128205128205128,0.19534883720930202,78.0,215
89,570,233090608,0.066568782890761,0.06880496637351201,0.135373749264273,1933.0,3398
90,277,232063103,0.06653640179476,0.046938775510204006,0.11347517730496401,490.0,705
91,472,233050110,0.06547163577107402,0.110514808189226,0.17598644396030003,5031.0,8262
92,681,235010107,0.06478269902484,0.077051926298157,0.141834625322997,597.0,38700
93,324,232070504,0.06337200763695201,0.09090909090909001,0.15428109854604202,11.0,1238
94,276,232063102,0.061111111111111005,0.05,0.11111111111111101,20.0,162
95,249,232062204,0.059701492537313,0.0,0.059701492537313,20.0,67
96,471,233050109,0.059435019678237014,0.09822263797942,0.15765765765765702,2138.0,3774
97,227,232061501,0.059014505884463005,0.046632124352331,0.105646630236794,193.0,1098
98,290,232063603,0.05812784776199402,0.067307692307692,0.12543554006968602,104.0,287
99,801,237020403,0.056308019463230996,0.18322438431134003,0.23953240377457102,26312.0,49701
100,685,235010501,0.053712773139330997,0.09841534612176801,0.152128119261099,2398.0,37028
101,816,237020802,0.05355002576688801,0.093043107127614,0.14659313289450202,2343.0,5621
102,439,233030602,0.05277448662969801,0.12215938303341901,0.17493386966311703,29175.0,45743
103,582,233100112,0.052725875118259005,0.051785714285714005,0.10451158940397301,1680.0,4832
104,1452,244010604,0.05271675859305,0.15489913544668502,0.20761589403973502,1388.0,3020
105,143,232050204,0.052410398794396004,0.082454083626416,0.134864482420812,5118.0,9187
106,435,233030401,0.05230615523861101,0.132572431957857,0.18487858719646802,1139.0,1812
107,1319,241030210,0.051942749009267014,0.194429579177815,0.24637232818708202,82220.0,103441
108,254,232062301,0.047952068229979,0.032799105478941,0.08075117370892,5366.0,6390
109,1027,238070111,0.047265200485768016,0.167493796526054,0.21475899701182202,2418.0,7697
110,162,232050705,0.047130440608302,0.045537340619307004,0.092667781227609,549.0,8374
111,506,233070106,0.047058823529411,0.0,0.047058823529411,2.0,340
112,1435,244010204,0.046931755922405005,0.027811366384522,0.074743122306927,1654.0,6034
113,588,233100119,0.04686947573942701,0.046357615894039,0.09322709163346601,151.0,1255
114,92,232010106,0.046511627906976,0.0,0.046511627906976,20.0,43
115,363,232071406,0.04634959541811601,0.136563876651982,0.182913472070098,227.0,913
116,1293,241010204,0.04589344247882898,0.32206319852054305,0.36795664099937203,24874.0,30259
117,584,233100114,0.045403548138279,0.038461538461538006,0.08386508659981701,26.0,1097
118,602,233110305,0.045256810770909,0.07876496534341501,0.12402177611432401,1587.0,5878
119,364,232071407,0.045176470588236005,0.058823529411764004,0.10400000000000001,340.0,625
120,123,232040101,0.045065507933372995,0.15573770491803202,0.200803212851405,122.0,249
121,384,233020101,0.044570102943308,0.043859649122807,0.088429752066115,228.0,3630
122,1290,241010201,0.04396480791670099,0.41326302072728704,0.45722782864398803,49114.0,59852
123,248,232062203,0.043725654295764,0.05874921036007501,0.10247486465583901,1583.0,2586
124,1002,238060103,0.043455954030066,0.052434456928838004,0.09589041095890401,267.0,511
125,1461,244010804,0.042897784445002,0.107200585947365,0.150098370392367,79188.0,107756
126,443,233040106,0.042632204592766995,0.05537564766839301,0.09800785226116,3088.0,6877
127,473,233050111,0.04253873193206101,0.13433908045977,0.176877812391831,1392.0,2889
128,1184,239030605,0.042521952027829005,0.044731610337972,0.08725356236580101,2012.0,5123
129,558,233090401,0.041666666666666005,0.0,0.041666666666666005,16.0,96
130,572,233100102,0.041403782351678,0.05696202531645501,0.098365807668133,790.0,3182
131,394,233020111,0.040947035212190994,0.089703000150761,0.130650035362952,6633.0,31106
132,60,231040406,0.04046645343655503,0.27911959485781,0.31958604829436504,46206.0,52180
133,294,232063801,0.03926343696209201,0.059299191374663,0.09856262833675501,371.0,974
134,288,232063601,0.038438661710037014,0.14,0.17843866171003703,100.0,269
135,405,233020122,0.038306002946994,0.08094588449295101,0.11925188743994501,4398.0,17484
136,502,233070101,0.038305906565855,0.029197080291970004,0.067502986857825,548.0,3348
137,156,232050503,0.037760198086285,0.019305019305019003,0.057065217391304005,259.0,368
138,241,232062005,0.03745459121892801,0.076492537313432,0.11394712853236001,536.0,1097
139,265,232062701,0.037037037037037,0.0,0.037037037037037,2.0,27
140,793,237020302,0.036978083512380994,0.19346754579838502,0.230445629310766,108137.0,122658
141,483,233060106,0.03675665219550199,0.09858731590021001,0.135343968095712,3327.0,4012
142,1270,240040102,0.03633373322346101,0.46755056514832605,0.503884298371787,523137.0,582602
143,402,233020119,0.03615869864549,0.041916167664670004,0.07807486631016,167.0,935
144,391,233020108,0.03615601740245401,0.078074170461938,0.11423018786439201,1537.0,9262
145,239,232062001,0.03594771241830101,0.029411764705882002,0.06535947712418301,68.0,153
146,953,238020119,0.035807984258644995,0.06388526727509701,0.099693251533742,767.0,1304
147,1291,241010202,0.03550126657591801,0.354388843314191,0.389890109890109,19504.0,25025
148,34,231030102,0.035459298948069,0.099865350089766,0.135324649037835,53472.0,69167
149,144,232050205,0.035437085967266996,0.09510536291671301,0.13054244888398,26907.0,29883
150,621,233120303,0.03537002679996801,0.130202140309155,0.165572167109123,3364.0,14314
151,803,237020405,0.034876119675753006,0.06972071529033501,0.10459683496608801,4977.0,6635
152,420,233030101,0.03457280229902002,0.113293051359516,0.14786585365853602,662.0,1968
153,1074,239010601,0.034482758620689,0.0,0.034482758620689,1.0,29
154,566,233090604,0.03440279184960102,0.097872340425531,0.13227513227513202,470.0,1323
155,586,233100116,0.033337010119697,0.06719975395971,0.10053676407940701,6503.0,11737
156,246,232062201,0.033333333333333,0.0,0.033333333333333,4.0,30
157,1108,239020507,0.033245064997592,0.052238805970149,0.085483870967741,134.0,620
158,503,233070103,0.033155977126654,0.06154232604873101,0.09469830317538501,3981.0,14203
159,1217,240010503,0.032948323227091014,0.25186927393124103,0.28481759715833205,154338.0,181302
160,206,232060901,0.032928064842959,0.023809523809523003,0.056737588652482004,126.0,282
161,392,233020109,0.03290375436246401,0.084233087742799,0.11713684210526301,37325.0,71250
162,812,237020701,0.03280063741813699,0.11592457504645201,0.148725212464589,29062.0,33182
163,889,237060101,0.032520291200969,0.31620590771733204,0.34872619891830103,570508.0,661367
164,404,233020121,0.032296871425091994,0.09908998988877601,0.131386861313868,989.0,1370
165,963,238030305,0.03215814355808,0.10829493087557601,0.140453074433656,868.0,1545
166,175,232051103,0.03172273909626501,0.094264339152119,0.125987078248384,2005.0,2786
167,267,232062801,0.031402881773146,0.046357615894039,0.077760497667185,302.0,643
168,847,237040302,0.031161987613670006,0.074331171463315,0.105493159076985,19736.0,24485
169,26,231020301,0.031112258597541992,0.09649643705463101,0.127608695652173,3368.0,4600
170,991,238050301,0.030712610589504998,0.029428409734012003,0.060141020323517,1767.0,2411
171,947,238020113,0.030712052175467,0.06095238095238,0.091664433127847,1050.0,3731
172,809,237020505,0.030697847700953004,0.12445652173913001,0.155154369440083,5520.0,7644
173,1177,239030501,0.030489422965242007,0.052921064367474006,0.08341048733271601,6727.0,11881
174,1284,241010103,0.030188954616374997,0.419916386813789,0.450105341430164,72955.0,80690
175,817,237020803,0.03010063836070801,0.059701492537313,0.08980213089802101,469.0,657
176,1008,238060402,0.029566563467492,0.026315789473684,0.055882352941176,266.0,680
177,845,237040202,0.029433066940318997,0.07484441532918401,0.10427748226950301,6106.0,9024
178,844,237040201,0.029425977289375002,0.06741940762559301,0.09684538491496801,6111.0,7703
179,528,233080117,0.029392387199566994,0.051442064429077006,0.080834451628644,5929.0,40985
180,103,232010206,0.029273114355231,0.072916666666666,0.102189781021897,96.0,137
181,599,233110301,0.029045643153526004,0.0,0.029045643153526004,22.0,241
182,804,237020406,0.028932742192455008,0.062097690268837005,0.09103043246129201,2641.0,3746
183,115,232030401,0.028917778660135,0.052845528455284,0.081763307115419,2706.0,5467
184,900,237060206,0.028689218122163018,0.124586301677231,0.15327551979939402,17827.0,19142
185,587,233100117,0.028152812254041003,0.012048192771084001,0.040201005025125004,83.0,199
186,589,233100120,0.028019743325471996,0.06623291176255501,0.09425265508802701,27358.0,42089
187,460,233040125,0.02792235957493,0.08385579937304001,0.11177815894797001,1276.0,3498
188,964,238030401,0.027452025586354005,0.026119402985074,0.053571428571428006,268.0,392
189,1026,238070110,0.027369246171876013,0.112115732368896,0.13948497854077202,1106.0,1864
190,607,233110502,0.027276133111586998,0.15157196508985601,0.178848098201443,168547.0,280892
191,1372,242030213,0.027224621325395992,0.12851944072016802,0.155744062045564,5221.0,20630
192,261,232062601,0.02719766877124799,0.12068965517241301,0.147887323943661,58.0,142
193,813,237020702,0.027190827119767003,0.09434445654262401,0.12153528366239101,15613.0,20817
194,872,237050302,0.027015995238052995,0.09575217085191201,0.122768166089965,4261.0,7225
195,31,231020402,0.026900989142718004,0.082374441586571,0.10927543072928901,14774.0,25422
196,951,238020117,0.026530421799178014,0.075,0.10153042179917801,9720.0,18753
197,962,238030304,0.026463833851611995,0.07531212243254101,0.10177595628415301,2483.0,2928
198,467,233050105,0.02631141408263301,0.043478260869565,0.06978967495219801,943.0,3138
199,390,233020107,0.026303673371110003,0.045317220543806006,0.07162089391491601,331.0,1857
200,597,233110201,0.026274838309980994,0.116286103130198,0.142560941440179,6613.0,17845
201,1024,238070108,0.026197442566103,0.11963589076723001,0.145833333333333,1538.0,2160
202,627,233120309,0.026193048314227002,0.235248841413524,0.261441889727751,309213.0,349680
203,533,233080122,0.026108157280949007,0.08833522083805201,0.11444337811900102,3532.0,4168
204,818,237020804,0.026073684415351003,0.083499005964214,0.109572690379565,13581.0,16756
205,967,238030601,0.02606404507757601,0.075189873417721,0.10125391849529701,15800.0,19140
206,1162,239030202,0.025861941675896,0.048888888888888,0.074750830564784,225.0,602
207,414,233020131,0.025634692945448997,0.07189335026186301,0.09752804320731201,12602.0,28884
208,937,238020103,0.025626715931542997,0.037878787878787006,0.06350550381033,396.0,1181
209,1377,242030402,0.025567450980897993,0.111586977615685,0.137154428596583,29887.0,56790
210,1454,244010606,0.025515096943486998,0.043260188087774,0.068775285031261,1595.0,2719
211,32,231020501,0.02549527847873001,0.170026549482742,0.19552182796147202,109230.0,119915
212,945,238020111,0.025311797178491004,0.049315068493150004,0.07462686567164101,365.0,536
213,1323,241030302,0.025147587252380976,0.278248348297475,0.303395935549856,59030.0,67463
214,244,232062103,0.025031300893370002,0.051597051597051004,0.076628352490421,407.0,783
215,509,233070109,0.024816736668169012,0.069574508201872,0.09439124487004101,15911.0,24854
216,463,233050101,0.024751166260601,0.028301886792452,0.053053053053053,106.0,999
217,779,237010301,0.024616576467222984,0.18691430983537302,0.211530886302596,47380.0,55850
218,917,237060701,0.024276402507621003,0.126731440960372,0.151007843467993,99628.0,118570
219,1364,242030205,0.02398002760201201,0.126507584698195,0.15048761230020702,34741.0,46861
220,1273,240040201,0.023573231403983985,0.34634560221911603,0.3699188336231,380692.0,423328
221,622,233120304,0.023173651827044006,0.07639791570119,0.09957156752823401,88471.0,134677
222,1320,241030211,0.023088066959497,0.063368374623244,0.086456441582741,13603.0,18171
223,486,233060109,0.023065379626867,0.038679245283018006,0.061744624909885006,13780.0,23581
224,580,233100110,0.022967708011259996,0.092991296381126,0.115959004392386,2183.0,6830
225,339,232070901,0.022947553921006003,0.10389610389610301,0.12684365781710902,77.0,339
226,240,232062002,0.022880371660859003,0.038095238095238,0.060975609756097005,105.0,164
227,805,237020501,0.02281459346214,0.07619401598215901,0.09900860944429901,5381.0,7666
228,1451,244010603,0.022667482410522993,0.14285714285714202,0.165524625267665,3759.0,4670
229,879,237050405,0.022405929522239,0.053591382469941,0.07599731199218,22373.0,32738
230,178,232051106,0.022333624860577994,0.054727307039063006,0.077060931899641,5299.0,8370
231,160,232050703,0.022220874617758006,0.042944785276073004,0.06516565989383101,489.0,10926
232,636,234010301,0.021745547889803,0.10501225366770701,0.12675780155751,29787.0,35698
233,1286,241010105,0.021656128391014995,0.33482326346074803,0.35647939185176303,38928.0,42095
234,1369,242030210,0.021530386494979986,0.12716858816162602,0.148698974656606,54298.0,82704
235,1288,241010107,0.02133992217179498,0.35400687026492805,0.37534679243672303,42502.0,46858
236,282,232063302,0.02127659574468,0.0,0.02127659574468,5.0,47
237,628,233120310,0.021243316468358975,0.280480791700958,0.301724108169317,492105.0,579314
238,1019,238070103,0.021220469858405006,0.12275449101796401,0.14397496087636902,1336.0,1917
239,406,233020123,0.021152854245524995,0.051214953271028006,0.072367807516553,2675.0,10723
240,954,238020120,0.021150849911577,0.042335766423357006,0.063486616334934,1370.0,2914
241,906,237060401,0.02103395468618302,0.267364075940843,0.288398030627026,409898.0,463904
242,532,233080121,0.020837492060612,0.049065420560747,0.069902912621359,428.0,1545
243,1083,239020104,0.020631012152857994,0.07669322709163301,0.097324239244491,2008.0,3812
244,517,233080106,0.02061321147720701,0.050445103857566,0.07105831533477301,1685.0,4630
245,800,237020402,0.020605248319206,0.07361425766500501,0.09421950598421101,33105.0,43197
246,883,237050504,0.020490834282987,0.037179040316021005,0.057669874599008006,17214.0,27432
247,46,231040102,0.020331209406839995,0.09243697478991501,0.11276818419675501,3094.0,3822
248,1046,238080102,0.020203152390709994,0.08118811881188101,0.101391271202591,3030.0,5247
249,96,232010110,0.020184331797235,0.048387096774193006,0.068571428571428,62.0,175
250,791,237020203,0.019835485361853006,0.082066869300911,0.10190235466276401,5264.0,7517
251,163,232050706,0.019806849412994987,0.12989045383411502,0.14969730324711,1278.0,1817
252,1203,240010202,0.019676795450636997,0.29062906222564,0.310305857676277,293866.0,331821
253,886,237050601,0.019589220665889015,0.105481761730476,0.12507098239636502,24317.0,28176
254,385,233020102,0.019421436899308003,0.085438159611051,0.104859596510359,33732.0,58688
255,245,232062104,0.019418608527518998,0.044554455445544004,0.063973063973063,202.0,297
256,1357,242030107,0.019323127388124,0.13216856749979702,0.15149169488792102,24726.0,31005
257,1294,241010205,0.01910008314697703,0.399411061795834,0.41851114494281105,23432.0,25617
258,411,233020128,0.018880772086314,0.058145280843353006,0.07702605292966701,6071.0,9711
259,374,233010205,0.01885730908172599,0.07352941176470501,0.092386720846431,8976.0,13043
260,526,233080115,0.018755896576790998,0.031152647975077004,0.049908544551868,7062.0,11481
261,897,237060203,0.018490939236298992,0.22064201544087703,0.23913295467717602,226412.0,241556
262,540,233090102,0.018338186759852,0.049504950495049,0.067843137254901,1616.0,2550
263,481,233060104,0.018289949811957,0.067603748326639,0.085893698138596,2988.0,8918
